policy_step,dataset_index,dataset_frame,inference_s,loop_s,sent_to_robot,arm_state,left_hand_state,right_hand_state,predicted_action,limited_arm,limited_left_hand,limited_right_hand,dataset_state,dataset_action
165,165,165,0.0072854310001275735,0.1021040699997684,True,"[0.16970860958099365, 0.16835439205169678, -0.0364200621843338, 1.0038706064224243, -0.9865294098854065, 0.08952216058969498, 0.1303044855594635, 0.21649502217769623, -0.1339476853609085, 0.02654505893588066, 1.0192463397979736, 0.13616476953029633, 0.042340267449617386, -0.08051002770662308]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.15340851247310638, 0.18827487528324127, -0.041257552802562714, 0.741597056388855, -1.1728986501693726, -0.32436054944992065, 0.12131094932556152, -0.312004953622818, -0.44812044501304626, 0.014259546995162964, 0.21288511157035828, 0.47416698932647705, -0.2861054539680481, -0.5431437492370605, 0.3000001609325409, 0.3000003397464752, 0.2999998927116394, 0.1999998241662979, 0.1000005230307579, 0.0, 0.8578687906265259, 0.8571279048919678, 0.8571228981018066, 0.8500458002090454, 0.7499263286590576, 0.0]","[0.15970860421657562, 0.1783543974161148, -0.041257552802562714, 0.9938706159591675, -0.9965294003486633, 0.07952216267585754, 0.12131094932556152, 0.2064950168132782, -0.14394769072532654, 0.01654505915939808, 1.0092463493347168, 0.14616477489471436, 0.032340265810489655, -0.09051002562046051]","[286.0, 0.30000030994415283, 0.2999998927116394, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8578687906265259, 0.8571279048919678, 0.8571228981018066, 0.8500456809997559, 0.7499263286590576, 453.0]","[0.12044146656990051, 0.2127080112695694, -0.30602917075157166, 0.14061091840267181, -1.1833943128585815, -0.18250776827335358, 0.29277461767196655, -0.034202978014945984, -0.43803542852401733, 0.10496982932090759, 0.05813547596335411, 0.16262593865394592, -0.37697577476501465, -0.7658998370170593, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.3540000021457672, 0.3089999854564667, 0.29899999499320984, 0.32499998807907104, 0.5709999799728394, 0.0]","[0.12431085854768753, 0.2842615246772766, -0.2417016327381134, -0.10644395649433136, -1.0802099704742432, -0.30839234590530396, 0.20526666939258575, -0.07913452386856079, -0.47396332025527954, 0.06074981763958931, -0.16828511655330658, 0.04698925465345383, -0.5046541690826416, -0.7337834239006042, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
166,166,166,0.011175358000400593,0.11975670799984073,True,"[0.16970860958099365, 0.1694929003715515, -0.03784618154168129, 1.0038706064224243, -0.9871765971183777, 0.08949819207191467, 0.12956145405769348, 0.21651899814605713, -0.1339237242937088, 0.02653307467699051, 1.0192583799362183, 0.13620072603225708, 0.04235225170850754, -0.08051002770662308]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.15865574777126312, 0.18775524199008942, -0.04551445692777634, 0.7409563064575195, -1.175865650177002, -0.3308829963207245, 0.12535566091537476, -0.31860071420669556, -0.4537050127983093, 0.009526550769805908, 0.2088773399591446, 0.4729684889316559, -0.29846012592315674, -0.5560286045074463, 0.3000001609325409, 0.3000003397464752, 0.2999998927116394, 0.19999977946281433, 0.10000056773424149, 0.0, 0.8538482189178467, 0.8530842065811157, 0.8530762195587158, 0.8453325033187866, 0.7452034950256348, 0.0]","[0.15970860421657562, 0.17949290573596954, -0.04551445692777634, 0.9938706159591675, -0.9971765875816345, 0.07949819415807724, 0.12535566091537476, 0.2065189927816391, -0.14392372965812683, 0.016533074900507927, 1.0092583894729614, 0.1462007313966751, 0.032352253794670105, -0.09051002562046051]","[286.0, 0.30000030994415283, 0.2999998927116394, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8538482189178467, 0.8530842065811157, 0.8530762195587158, 0.8453326225280762, 0.7452034950256348, 453.0]","[0.12045344710350037, 0.21274396777153015, -0.30600520968437195, 0.14062289893627167, -1.1829389333724976, -0.18251974880695343, 0.2927865982055664, -0.02630537375807762, -0.43798747658729553, 0.10496982932090759, 0.047936901450157166, 0.15572302043437958, -0.37692785263061523, -0.7638145685195923, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.3540000021457672, 0.3089999854564667, 0.29899999499320984, 0.32499998807907104, 0.5709999799728394, 0.0]","[0.12532734870910645, 0.28496822714805603, -0.24553583562374115, -0.10854925215244293, -1.0728564262390137, -0.314862996339798, 0.20645976066589355, -0.07692357897758484, -0.47812342643737793, 0.05967850238084793, -0.2003476768732071, 0.03536522015929222, -0.5200196504592896, -0.71662437915802, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
167,167,167,0.010917298999629566,0.11197473500033084,True,"[0.16970860958099365, 0.17016401886940002, -0.03953595831990242, 1.0038586854934692, -0.9874402284622192, 0.08947422355413437, 0.1294296383857727, 0.21649502217769623, -0.13393570482730865, 0.026437200605869293, 1.0192703008651733, 0.13621270656585693, 0.042340267449617386, -0.08052200824022293]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.16140098869800568, 0.18897318840026855, -0.04457823187112808, 0.7346212863922119, -1.1721787452697754, -0.3148651123046875, 0.12040120363235474, -0.33860939741134644, -0.4602089524269104, 0.012009471654891968, 0.2041682004928589, 0.4836704134941101, -0.2851946949958801, -0.5500016808509827, 0.3000001609325409, 0.3000003695487976, 0.2999998927116394, 0.19999976456165314, 0.10000056773424149, 0.0, 0.8563566207885742, 0.8555744886398315, 0.8555727601051331, 0.8482413291931152, 0.7481032013893127, 0.0]","[0.15970860421657562, 0.18016402423381805, -0.04457823187112808, 0.9938586950302124, -0.9974402189254761, 0.07947422564029694, 0.12040120363235474, 0.2064950168132782, -0.14393571019172668, 0.01643720082938671, 1.0092703104019165, 0.14621271193027496, 0.032340265810489655, -0.09052200615406036]","[286.0, 0.3000004291534424, 0.2999998927116394, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8563566207885742, 0.8555744886398315, 0.8555727601051331, 0.8482413291931152, 0.7481032013893127, 453.0]","[0.12074106931686401, 0.21285182237625122, -0.3059452772140503, 0.14062289893627167, -1.1813929080963135, -0.18254372477531433, 0.29279857873916626, -0.017496969550848007, -0.43795153498649597, 0.10500577837228775, 0.03344797343015671, 0.15533952414989471, -0.3768679201602936, -0.7543830275535583, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.3540000021457672, 0.3089999854564667, 0.29899999499320984, 0.32499998807907104, 0.5709999799728394, 0.0]","[0.1266288310289383, 0.28732573986053467, -0.24746248126029968, -0.10889575630426407, -1.0714460611343384, -0.3197058439254761, 0.20437759160995483, -0.07522488385438919, -0.4841410517692566, 0.05985350161790848, -0.22672279179096222, 0.025920024141669273, -0.528091311454773, -0.70020991563797, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
168,168,168,0.01072303299952182,0.10384310500012361,True,"[0.16968464851379395, 0.1706913262605667, -0.040350887924432755, 1.0038586854934692, -0.9876319766044617, 0.08948621153831482, 0.12899820506572723, 0.21649502217769623, -0.1339237242937088, 0.026437200605869293, 1.0192583799362183, 0.1362246870994568, 0.042340267449617386, -0.08054597675800323]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.1611867994070053, 0.1941535621881485, -0.04095638543367386, 0.73679119348526, -1.163475751876831, -0.3129642903804779, 0.12311810255050659, -0.34895601868629456, -0.46536409854888916, 0.01072809100151062, 0.18792523443698883, 0.48639386892318726, -0.2799856662750244, -0.5476617217063904, 0.3000001609325409, 0.3000003397464752, 0.2999998927116394, 0.19999979436397552, 0.1000005453824997, 0.0, 0.8613082766532898, 0.8605472445487976, 0.8605537414550781, 0.8540465235710144, 0.753905177116394, 0.0]","[0.15968464314937592, 0.18069133162498474, -0.04095638543367386, 0.9938586950302124, -0.9976319670677185, 0.07948621362447739, 0.12311810255050659, 0.2064950168132782, -0.14392372965812683, 0.01643720082938671, 1.0092583894729614, 0.14622469246387482, 0.032340265810489655, -0.09054597467184067]","[286.0, 0.30000030994415283, 0.2999998927116394, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8613083362579346, 0.8605472445487976, 0.8605537414550781, 0.8540463447570801, 0.753905177116394, 453.0]","[0.12086091190576553, 0.21297167241573334, -0.3059452772140503, 0.14063487946987152, -1.178720474243164, -0.18255570530891418, 0.29279857873916626, -0.011061440221965313, -0.4380474090576172, 0.10453839600086212, 0.02177533693611622, 0.15508785843849182, -0.37684395909309387, -0.7450233101844788, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.3540000021457672, 0.3089999854564667, 0.29899999499320984, 0.3269999921321869, 0.5720000267028809, 0.0]","[0.12677480280399323, 0.2875080406665802, -0.2485482543706894, -0.11029638350009918, -1.0702515840530396, -0.3218240737915039, 0.20453526079654694, -0.075665183365345, -0.4894615411758423, 0.06155271828174591, -0.24989591538906097, 0.012449064292013645, -0.5350273847579956, -0.6887785792350769, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
169,169,169,0.010185691000515362,0.10789055799978087,True,"[0.1696966290473938, 0.17076322436332703, -0.0397157222032547, 1.0038586854934692, -0.9877758026123047, 0.08949819207191467, 0.12886637449264526, 0.21649502217769623, -0.13393570482730865, 0.026401247829198837, 1.0192583799362183, 0.1362486630678177, 0.04235225170850754, -0.08054597675800323]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.16206860542297363, 0.1920594871044159, -0.05109579116106033, 0.7150001525878906, -1.1777561902999878, -0.31737834215164185, 0.11557111144065857, -0.3288341462612152, -0.4558752775192261, 0.0054302215576171875, 0.21066051721572876, 0.48633819818496704, -0.2922270894050598, -0.5566735863685608, 0.3000001609325409, 0.3000003397464752, 0.2999998927116394, 0.19999977946281433, 0.10000056773424149, 0.0, 0.8552352786064148, 0.8544536232948303, 0.854455828666687, 0.8469362258911133, 0.7467934489250183, 0.0]","[0.15969662368297577, 0.18076322972774506, -0.04971572011709213, 0.9938586950302124, -0.9977757930755615, 0.07949819415807724, 0.11886637657880783, 0.2064950168132782, -0.14393571019172668, 0.016401248052716255, 1.0092583894729614, 0.14624866843223572, 0.032352253794670105, -0.09054597467184067]","[286.0, 0.30000030994415283, 0.2999998927116394, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8552353382110596, 0.8544536232948303, 0.854455828666687, 0.8469362258911133, 0.7467934489250183, 453.0]","[0.12130432575941086, 0.21260015666484833, -0.3061849772930145, 0.1405869424343109, -1.1688454151153564, -0.18254372477531433, 0.2927865982055664, 0.00977912824600935, -0.4380953311920166, 0.10462228953838348, -0.016921725124120712, 0.15027019381523132, -0.3769158720970154, -0.7224929928779602, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.35600000619888306, 0.3100000023841858, 0.29899999499320984, 0.3269999921321869, 0.5730000138282776, 0.0]","[0.12611234188079834, 0.2871965765953064, -0.24899540841579437, -0.11317421495914459, -1.068155288696289, -0.3220469057559967, 0.20456436276435852, -0.07711628079414368, -0.49905866384506226, 0.0639066994190216, -0.28695839643478394, -0.0008187754428945482, -0.5420405864715576, -0.6740201115608215, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
170,170,170,0.014249886999095907,0.12139919100081897,True,"[0.1696966290473938, 0.1711706817150116, -0.04212455078959465, 1.0038586854934692, -0.9883270859718323, 0.08943827450275421, 0.12839898467063904, 0.21649502217769623, -0.13393570482730865, 0.026389263570308685, 1.0192583799362183, 0.13630858063697815, 0.042340267449617386, -0.08054597675800323]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.1682753562927246, 0.19058138132095337, -0.0518810898065567, 0.7185086011886597, -1.1777927875518799, -0.3115341067314148, 0.11257702112197876, -0.3511717915534973, -0.4496982991695404, 0.012418985366821289, 0.2289063185453415, 0.502744197845459, -0.2754785418510437, -0.5547870397567749, 0.3000001609325409, 0.3000003695487976, 0.2999998927116394, 0.19999979436397552, 0.10000056028366089, 0.0, 0.8553528189659119, 0.8545800447463989, 0.8545740842819214, 0.8470726013183594, 0.7469519376754761, 0.0]","[0.15969662368297577, 0.18117068707942963, -0.0518810898065567, 0.9938586950302124, -0.9983270764350891, 0.07943827658891678, 0.1183989867568016, 0.2064950168132782, -0.14393571019172668, 0.016389263793826103, 1.0092583894729614, 0.14630858600139618, 0.032340265810489655, -0.09054597467184067]","[286.0, 0.3000004291534424, 0.2999998927116394, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8553528785705566, 0.8545800447463989, 0.8545740842819214, 0.8470726013183594, 0.7469519376754761, 453.0]","[0.12111257761716843, 0.21262411773204803, -0.30620893836021423, 0.14055100083351135, -1.1661609411239624, -0.18254372477531433, 0.2927865982055664, 0.02208692766726017, -0.43847882747650146, 0.10519752651453018, -0.04434163495898247, 0.1371714472770691, -0.376831978559494, -0.7076804637908936, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.35600000619888306, 0.3100000023841858, 0.29899999499320984, 0.3269999921321869, 0.5730000138282776, 0.0]","[0.12782633304595947, 0.28839707374572754, -0.24944885075092316, -0.11831224709749222, -1.0663681030273438, -0.3209889829158783, 0.20598971843719482, -0.07867591828107834, -0.5095593929290771, 0.06377707421779633, -0.3207775056362152, 0.01497482880949974, -0.5534833073616028, -0.6492769122123718, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
171,171,171,0.007488979999834555,0.10719633599910594,True,"[0.1696726679801941, 0.172464981675148, -0.046366967260837555, 1.0038586854934692, -0.9895015358924866, 0.08919858932495117, 0.12832708656787872, 0.21651899814605713, -0.13393570482730865, 0.026389263570308685, 1.0192583799362183, 0.1363445371389389, 0.04235225170850754, -0.08056994527578354]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.16117385029792786, 0.19414466619491577, -0.04693616181612015, 0.7189983129501343, -1.171706199645996, -0.2987610399723053, 0.10535258054733276, -0.3439961075782776, -0.4560602903366089, 0.0061643123626708984, 0.23012882471084595, 0.4972969889640808, -0.2716289162635803, -0.5479595065116882, 0.3000001311302185, 0.3000003397464752, 0.2999998927116394, 0.19999977946281433, 0.10000056028366089, 0.0, 0.8615615963935852, 0.8607444167137146, 0.8607410192489624, 0.854283332824707, 0.7541332244873047, 0.0]","[0.15967266261577606, 0.18246498703956604, -0.04693616181612015, 0.9938586950302124, -0.9995015263557434, 0.07919859141111374, 0.11832708865404129, 0.2065189927816391, -0.14393571019172668, 0.016389263793826103, 1.0092583894729614, 0.14634454250335693, 0.032352253794670105, -0.09056994318962097]","[286.0, 0.30000030994415283, 0.2999998927116394, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8615615367889404, 0.8607444167137146, 0.8607410192489624, 0.854283332824707, 0.7541332244873047, 453.0]","[0.12132829427719116, 0.21256420016288757, -0.30625689029693604, 0.14040718972682953, -1.1639678478240967, -0.18251974880695343, 0.29277461767196655, 0.030403979122638702, -0.44152283668518066, 0.10558102279901505, -0.07487744092941284, 0.13345633447170258, -0.3768919110298157, -0.6894285082817078, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.35600000619888306, 0.3100000023841858, 0.29899999499320984, 0.32899999618530273, 0.5730000138282776, 0.0]","[0.1288047879934311, 0.28856024146080017, -0.25024521350860596, -0.12289174646139145, -1.0636526346206665, -0.3189939856529236, 0.2098739594221115, -0.07962104678153992, -0.5127700567245483, 0.06362538039684296, -0.3428906798362732, 0.0323605015873909, -0.5610867738723755, -0.6237912178039551, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
172,172,172,0.012777276999258902,0.12140367199936009,True,"[0.1696726679801941, 0.17321999371051788, -0.046954195946455, 1.0038586854934692, -0.9909515976905823, 0.0890427902340889, 0.12821923196315765, 0.21650701761245728, -0.13393570482730865, 0.02636529505252838, 1.0192463397979736, 0.1363924741744995, 0.04235225170850754, -0.08056994527578354]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.1744345873594284, 0.18829813599586487, -0.055160388350486755, 0.7164108753204346, -1.178903341293335, -0.2909817695617676, 0.10504117608070374, -0.38747438788414, -0.45977210998535156, 0.018296897411346436, 0.20301683247089386, 0.5168181657791138, -0.25952523946762085, -0.5859485268592834, 0.3000001311302185, 0.30000039935112, 0.299999862909317, 0.19999974966049194, 0.10000061243772507, 0.0, 0.8508192300796509, 0.8499091863632202, 0.84990394115448, 0.8416589498519897, 0.7414805293083191, 0.0]","[0.15967266261577606, 0.1832199990749359, -0.055160388350486755, 0.9938586950302124, -1.0009516477584839, 0.07904279232025146, 0.11821923404932022, 0.20650701224803925, -0.14393571019172668, 0.018296897411346436, 1.0092463493347168, 0.14639247953891754, 0.032352253794670105, -0.09056994318962097]","[286.0, 0.3000004291534424, 0.29999983310699463, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8508192300796509, 0.8499091863632202, 0.84990394115448, 0.8416590690612793, 0.7414805293083191, 453.0]","[0.12134028226137161, 0.21260015666484833, -0.3062448799610138, 0.14040718972682953, -1.163033127784729, -0.18251974880695343, 0.2927865982055664, 0.03452655300498009, -0.44449490308761597, 0.10547316819429398, -0.10407101362943649, 0.13189838826656342, -0.37722745537757874, -0.6705173850059509, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.35600000619888306, 0.3100000023841858, 0.29899999499320984, 0.32899999618530273, 0.5730000138282776, 0.0]","[0.1292608231306076, 0.2883848547935486, -0.2502911686897278, -0.12481518089771271, -1.0609797239303589, -0.31463539600372314, 0.20954208076000214, -0.08148739486932755, -0.5158810019493103, 0.0654018372297287, -0.3652270436286926, 0.055654704570770264, -0.572272777557373, -0.5922571420669556, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
173,173,173,0.010389688999566715,0.09124042999974336,True,"[0.1696966290473938, 0.1739150732755661, -0.0487518273293972, 1.0038586854934692, -0.9944869875907898, 0.08903080970048904, 0.12819525599479675, 0.21649502217769623, -0.13393570482730865, 0.026509106159210205, 1.0192583799362183, 0.13644041121006012, 0.04235225170850754, -0.08056994527578354]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.1763886958360672, 0.19146008789539337, -0.057439982891082764, 0.7064751386642456, -1.1870137453079224, -0.2877892851829529, 0.0925644040107727, -0.3813839852809906, -0.44977593421936035, 0.01733461022377014, 0.25466689467430115, 0.5307331681251526, -0.2592834532260895, -0.5559662580490112, 0.3000001311302185, 0.30000039935112, 0.2999998927116394, 0.19999976456165314, 0.10000059008598328, 0.0, 0.8530474305152893, 0.8522019982337952, 0.8521968722343445, 0.8443113565444946, 0.7441664338111877, 0.0]","[0.15969662368297577, 0.18391507863998413, -0.057439982891082764, 0.9938586950302124, -1.0044870376586914, 0.07903081178665161, 0.11819525808095932, 0.2064950168132782, -0.14393571019172668, 0.01733461022377014, 1.0092583894729614, 0.14644041657447815, 0.032352253794670105, -0.09056994318962097]","[286.0, 0.3000004291534424, 0.2999998927116394, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8530473709106445, 0.8522019982337952, 0.8521968722343445, 0.8443112373352051, 0.7441664338111877, 453.0]","[0.12112456560134888, 0.21260015666484833, -0.30625689029693604, 0.14032329618930817, -1.162457823753357, -0.18250776827335358, 0.29277461767196655, 0.03543735295534134, -0.4469876289367676, 0.10519752651453018, -0.1299329698085785, 0.1317785382270813, -0.3773353099822998, -0.6518699526786804, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.3569999933242798, 0.30399999022483826, 0.29899999499320984, 0.33000001311302185, 0.574999988079071, 0.0]","[0.13020703196525574, 0.28879421949386597, -0.2503170669078827, -0.1253378838300705, -1.0571510791778564, -0.31334051489830017, 0.20802004635334015, -0.08329129964113235, -0.5181198120117188, 0.0671086460351944, -0.38444459438323975, 0.08755652606487274, -0.5835567116737366, -0.558070182800293, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
174,174,174,0.01684144600039872,0.13611864300037269,True,"[0.16970860958099365, 0.1745622307062149, -0.049746520817279816, 1.0038586854934692, -0.9990529417991638, 0.08905477821826935, 0.12817129492759705, 0.21651899814605713, -0.13393570482730865, 0.026497121900320053, 1.0192344188690186, 0.13650032877922058, 0.04235225170850754, -0.08058193325996399]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.16604043543338776, 0.1896403580904007, -0.05188356339931488, 0.7074642181396484, -1.1849076747894287, -0.2943764925003052, 0.10077226161956787, -0.36491361260414124, -0.45382601022720337, 0.014159232378005981, 0.23333044350147247, 0.5298612117767334, -0.26032689213752747, -0.5645985007286072, 0.3000001311302185, 0.3000003695487976, 0.2999998927116394, 0.19999976456165314, 0.10000059753656387, 0.0, 0.8654799461364746, 0.8646432161331177, 0.864660382270813, 0.8588446974754333, 0.7586669921875, 0.0]","[0.15970860421657562, 0.18456223607063293, -0.05188356339931488, 0.9938586950302124, -1.0090529918670654, 0.07905478030443192, 0.11817129701375961, 0.2065189927816391, -0.14393571019172668, 0.01649712212383747, 1.0092344284057617, 0.1465003341436386, 0.032352253794670105, -0.09058193117380142]","[286.0, 0.3000004291534424, 0.2999998927116394, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8654799461364746, 0.8646432161331177, 0.864660382270813, 0.8588447570800781, 0.7586669921875, 453.0]","[0.12095678597688675, 0.21258817613124847, -0.30628085136413574, 0.14027535915374756, -1.1620144844055176, -0.18250776827335358, 0.29277461767196655, 0.03526957333087921, -0.45124202966690063, 0.10496982932090759, -0.15299062430858612, 0.13410347700119019, -0.38071486353874207, -0.6286924481391907, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.3580000102519989, 0.3070000112056732, 0.29899999499320984, 0.33000001311302185, 0.574999988079071, 0.0]","[0.13162465393543243, 0.29032376408576965, -0.25026753544807434, -0.12874627113342285, -1.0495140552520752, -0.30808374285697937, 0.20525455474853516, -0.08857229351997375, -0.5198298096656799, 0.07274436205625534, -0.40837401151657104, 0.128346785902977, -0.5870031714439392, -0.5154426097869873, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
175,175,175,0.011243148001085501,0.1080528239999694,True,"[0.16970860958099365, 0.1748618334531784, -0.04924318194389343, 1.0038586854934692, -1.0033073425292969, 0.08903080970048904, 0.12812335789203644, 0.21650701761245728, -0.13393570482730865, 0.026389263570308685, 1.0192463397979736, 0.13656024634838104, 0.04235225170850754, -0.08058193325996399]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.1750245988368988, 0.21190159022808075, -0.060750409960746765, 0.6682494878768921, -1.1732177734375, -0.27983537316322327, 0.0794878602027893, -0.39010119438171387, -0.46025821566581726, 0.008287101984024048, 0.23844756186008453, 0.5577630996704102, -0.25745218992233276, -0.5458643436431885, 0.3000001311302185, 0.3000003695487976, 0.2999998927116394, 0.19999974966049194, 0.10000059008598328, 0.0, 0.8717633485794067, 0.8709259629249573, 0.8709512948989868, 0.8661693334579468, 0.765994131565094, 0.0]","[0.15970860421657562, 0.18486183881759644, -0.059243179857730865, 0.9938586950302124, -1.0133073329925537, 0.07903081178665161, 0.118123359978199, 0.20650701224803925, -0.14393571019172668, 0.016389263793826103, 1.0092463493347168, 0.14656025171279907, 0.032352253794670105, -0.09058193117380142]","[286.0, 0.3000004291534424, 0.2999998927116394, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8717633485794067, 0.8709259629249573, 0.8709512948989868, 0.8661694526672363, 0.765994131565094, 453.0]","[0.12090884894132614, 0.21267205476760864, -0.30625689029693604, 0.14010757207870483, -1.1615949869155884, -0.18244785070419312, 0.29277461767196655, 0.035005923360586166, -0.4591636061668396, 0.10505371540784836, -0.17792978882789612, 0.14167751371860504, -0.3812781274318695, -0.5995468497276306, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.3580000102519989, 0.3070000112056732, 0.29899999499320984, 0.33000001311302185, 0.574999988079071, 0.0]","[0.13186223804950714, 0.29236647486686707, -0.2521325349807739, -0.13542914390563965, -1.0414786338806152, -0.3016095757484436, 0.20569680631160736, -0.09317155182361603, -0.5203729867935181, 0.08034078776836395, -0.42645180225372314, 0.17657801508903503, -0.5888955593109131, -0.46957817673683167, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
