policy_step,dataset_index,dataset_frame,inference_s,action_source,loop_s,sent_to_robot,arm_state,left_hand_state,right_hand_state,predicted_action,limited_arm,limited_left_hand,limited_right_hand,dataset_state,dataset_action
299,299,299,0.0,dataset,0.11355434700089972,True,"[0.12105266004800797, 0.3229389190673828, -0.5085745453834534, 0.9992806315422058, -1.2376948595046997, -0.08411727845668793, 0.1929340362548828, -0.10843326896429062, -0.18250776827335358, 0.772419273853302, 1.0604121685028076, -0.025861958041787148, -0.017544906586408615, -0.14292387664318085]","[299.0, 299.0, 299.0, 200.0, 116.0, 268.0]","[805.0, 799.0, 813.0, 899.0, 673.0, 0.0]","[-0.11775689572095871, 0.3713403344154358, -0.38499289751052856, -0.2667933404445648, -1.2204005718231201, -0.08006084710359573, -0.0024516177363693714, -0.8077846765518188, -0.4768313467502594, 0.6563422679901123, 0.3185163140296936, 0.04492242634296417, 0.08569991588592529, -0.1689351350069046, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.11105266213417053, 0.33293890953063965, -0.49857455492019653, 0.989280641078949, -1.2276948690414429, -0.08006084710359573, 0.18293403089046478, -0.11843326687812805, -0.1925077736377716, 0.7624192833900452, 1.0504121780395508, -0.015861958265304565, -0.007544906809926033, -0.15292388200759888]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[855.0, 849.0, 863.0, 900.0, 723.0, 0.0]","[-0.11506054550409317, 0.35643482208251953, -0.45804905891418457, 0.1288543939590454, -1.1989498138427734, 0.03461044281721115, 0.10662364959716797, -0.7328593134880066, -0.48551690578460693, 0.7066019177436829, 0.4790334403514862, 0.06822619587182999, 0.16745558381080627, -0.1423126757144928, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8999999761581421, 0.8989999890327454, 0.8989999890327454, 0.800000011920929, 0.0]","[-0.11775689572095871, 0.3713403344154358, -0.38499289751052856, -0.2667933404445648, -1.2204005718231201, -0.08006084710359573, -0.0024516177363693714, -0.8077846765518188, -0.4768313467502594, 0.6563422679901123, 0.3185163140296936, 0.04492242634296417, 0.08569991588592529, -0.1689351350069046, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
300,300,300,0.0,dataset,0.12497030200029258,True,"[0.12102869153022766, 0.32333439588546753, -0.5061417818069458, 0.9992926120758057, -1.237682819366455, -0.08406934142112732, 0.19292205572128296, -0.10840930044651031, -0.18254372477531433, 0.7723953127861023, 1.0604002475738525, -0.024232102558016777, -0.016658073291182518, -0.14300775527954102]","[299.0, 299.0, 299.0, 200.0, 116.0, 268.0]","[815.0, 808.0, 825.0, 899.0, 680.0, 0.0]","[-0.10572578758001328, 0.37533411383628845, -0.37529027462005615, -0.27081790566444397, -1.223060965538025, -0.07964914292097092, -0.0026631481014192104, -0.7812076807022095, -0.4844450354576111, 0.6449002027511597, 0.28311392664909363, 0.0315997377038002, 0.07894111424684525, -0.16302920877933502, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.11102869361639023, 0.33333438634872437, -0.49614179134368896, 0.9892926216125488, -1.2276828289031982, -0.07964914292097092, 0.18292205035686493, -0.11840929836034775, -0.19254373013973236, 0.7623953223228455, 1.0504002571105957, -0.014232102781534195, -0.006658073514699936, -0.15300776064395905]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[865.0, 858.0, 875.0, 900.0, 730.0, 0.0]","[-0.09961287677288055, 0.3678797483444214, -0.44993576407432556, 0.12494753301143646, -1.19993257522583, 0.03470631688833237, 0.10663563758134842, -0.6973381042480469, -0.4947807192802429, 0.6760661005973816, 0.4113824963569641, 0.06771086901426315, 0.16799487173557281, -0.14260029792785645, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8999999761581421, 0.902999997138977, 0.9020000100135803, 0.8009999990463257, 0.0]","[-0.10572578758001328, 0.37533411383628845, -0.37529027462005615, -0.27081790566444397, -1.223060965538025, -0.07964914292097092, -0.0026631481014192104, -0.7812076807022095, -0.4844450354576111, 0.6449002027511597, 0.28311392664909363, 0.0315997377038002, 0.07894111424684525, -0.16302920877933502, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
301,301,301,0.0,dataset,0.11012797799958207,True,"[0.12101670354604721, 0.3235381245613098, -0.5009765625, 0.9993045926094055, -1.237682819366455, -0.08381766825914383, 0.19289809465408325, -0.10840930044651031, -0.18253172934055328, 0.772419273853302, 1.0600167512893677, -0.021679462864995003, -0.010725881904363632, -0.14327141642570496]","[299.0, 299.0, 299.0, 200.0, 116.0, 268.0]","[824.0, 829.0, 834.0, 899.0, 685.0, 0.0]","[-0.09073849767446518, 0.3783087134361267, -0.3620849847793579, -0.27574288845062256, -1.2237426042556763, -0.07687395811080933, -0.0023836835753172636, -0.7500433921813965, -0.49498486518859863, 0.6315499544143677, 0.2382291853427887, 0.022469371557235718, 0.07763849943876266, -0.1570843607187271, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.11101670563220978, 0.33353811502456665, -0.49097657203674316, 0.9893046021461487, -1.2276828289031982, -0.07687395811080933, 0.18289808928966522, -0.11840929836034775, -0.1925317347049713, 0.7624192833900452, 1.0500167608261108, -0.01167946308851242, -0.0007258821278810501, -0.15327142179012299]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[874.0, 879.0, 884.0, 900.0, 735.0, 0.0]","[-0.08205599337816238, 0.37515419721603394, -0.4388144016265869, 0.12440824508666992, -1.2002440690994263, 0.034694332629442215, 0.10665960609912872, -0.6693189740180969, -0.5045598745346069, 0.66311115026474, 0.3561951518058777, 0.06669221073389053, 0.16456738114356995, -0.1423606127500534, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8999999761581421, 0.902999997138977, 0.9020000100135803, 0.8009999990463257, 0.0]","[-0.09073849767446518, 0.3783087134361267, -0.3620849847793579, -0.27574288845062256, -1.2237426042556763, -0.07687395811080933, -0.0023836835753172636, -0.7500433921813965, -0.49498486518859863, 0.6315499544143677, 0.2382291853427887, 0.022469371557235718, 0.07763849943876266, -0.1570843607187271, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
302,302,302,0.0,dataset,0.1100186780004151,True,"[0.1209927350282669, 0.3235860764980316, -0.49923884868621826, 0.9993166327476501, -1.237682819366455, -0.08368584513664246, 0.19289809465408325, -0.10842128843069077, -0.18253172934055328, 0.7723953127861023, 1.059944748878479, -0.01931857131421566, -0.008520783856511116, -0.14345116913318634]","[299.0, 299.0, 299.0, 200.0, 116.0, 268.0]","[857.0, 848.0, 862.0, 899.0, 740.0, 0.0]","[-0.07478944212198257, 0.38229674100875854, -0.3457809090614319, -0.28513145446777344, -1.2277772426605225, -0.07158783823251724, 0.0022491985000669956, -0.717732846736908, -0.5102754831314087, 0.6170840263366699, 0.18726450204849243, 0.020019087940454483, 0.07549842447042465, -0.15167830884456635, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.11099273711442947, 0.33358606696128845, -0.4892388582229614, 0.9893166422843933, -1.2277772426605225, -0.07368584722280502, 0.18289808928966522, -0.1184212863445282, -0.1925317347049713, 0.7623953223228455, 1.0499447584152222, -0.009318571537733078, 0.001479215919971466, -0.15167830884456635]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[900.0, 898.0, 900.0, 900.0, 790.0, 0.0]","[-0.06430735439062119, 0.3828960061073303, -0.4242176115512848, 0.12443221360445023, -1.200783371925354, 0.03721101954579353, 0.10909239947795868, -0.6393104791641235, -0.5103602409362793, 0.6497008204460144, 0.3026496171951294, 0.061347249895334244, 0.164076030254364, -0.14064686000347137, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8999999761581421, 0.902999997138977, 0.9010000228881836, 0.8009999990463257, 0.0]","[-0.07478944212198257, 0.38229674100875854, -0.3457809090614319, -0.28513145446777344, -1.2277772426605225, -0.07158783823251724, 0.0022491985000669956, -0.717732846736908, -0.5102754831314087, 0.6170840263366699, 0.18726450204849243, 0.020019087940454483, 0.07549842447042465, -0.15167830884456635, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
303,303,303,0.0,dataset,0.10023175000060291,True,"[0.12093281745910645, 0.32359805703163147, -0.4968060553073883, 0.9992926120758057, -1.237682819366455, -0.08261924982070923, 0.1928621381521225, -0.10839731991291046, -0.18254372477531433, 0.772419273853302, 1.0593335628509521, -0.018084196373820305, -0.001342233270406723, -0.1435590386390686]","[299.0, 299.0, 299.0, 200.0, 116.0, 268.0]","[864.0, 856.0, 874.0, 899.0, 730.0, 0.0]","[-0.0588323138654232, 0.38726580142974854, -0.32692840695381165, -0.29227137565612793, -1.2337684631347656, -0.06696762144565582, 0.0021904814057052135, -0.6846238374710083, -0.5301886796951294, 0.6019485592842102, 0.13601166009902954, 0.024414703249931335, 0.07303089648485184, -0.1410854011774063, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.11093281954526901, 0.3335980474948883, -0.48680606484413147, 0.9892926216125488, -1.2337684631347656, -0.0726192519068718, 0.18286213278770447, -0.1183973178267479, -0.19254373013973236, 0.7624192833900452, 1.0493335723876953, -0.008084196597337723, 0.008657766506075859, -0.1410854011774063]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[900.0, 900.0, 900.0, 900.0, 780.0, 0.0]","[-0.06125137582421303, 0.38291996717453003, -0.4122813045978546, 0.12440824508666992, -1.2018979787826538, 0.03808586671948433, 0.11247195303440094, -0.6170797348022461, -0.5169755220413208, 0.6366020441055298, 0.2673560678958893, 0.056002285331487656, 0.16339293122291565, -0.13974805176258087, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.20000000298023224, 1.0, 0.0, 0.8980000019073486, 0.8999999761581421, 0.8989999890327454, 0.8999999761581421, 0.8009999990463257, 0.0]","[-0.0588323138654232, 0.38726580142974854, -0.32692840695381165, -0.29227137565612793, -1.2337684631347656, -0.06696762144565582, 0.0021904814057052135, -0.6846238374710083, -0.5301886796951294, 0.6019485592842102, 0.13601166009902954, 0.024414703249931335, 0.07303089648485184, -0.1410854011774063, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
304,304,304,0.0,dataset,0.11142123399986303,True,"[0.120920829474926, 0.32363399863243103, -0.4934384822845459, 0.9993045926094055, -1.237682819366455, -0.0806778073310852, 0.1928381621837616, -0.10839731991291046, -0.18253172934055328, 0.772419273853302, 1.059321641921997, -0.017197363078594208, 2.3968450477696024e-05, -0.1435590386390686]","[299.0, 299.0, 299.0, 200.0, 116.0, 268.0]","[874.0, 879.0, 891.0, 899.0, 746.0, 0.0]","[-0.04618117958307266, 0.38942983746528625, -0.3133329153060913, -0.2986398935317993, -1.234863042831421, -0.0642167329788208, 0.00314717018045485, -0.6575092673301697, -0.542053759098053, 0.5908248424530029, 0.09590251743793488, 0.02594614587724209, 0.07052990794181824, -0.13555321097373962, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.11092083156108856, 0.33363398909568787, -0.48343849182128906, 0.9893046021461487, -1.234863042831421, -0.07067780941724777, 0.18283815681934357, -0.1183973178267479, -0.1925317347049713, 0.7624192833900452, 1.0493216514587402, -0.007197363302111626, 0.010023968294262886, -0.13555321097373962]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[900.0, 900.0, 900.0, 900.0, 796.0, 0.0]","[-0.057320550084114075, 0.38513705134391785, -0.4037245810031891, 0.12388093769550323, -1.2052534818649292, 0.03875698521733284, 0.11333481967449188, -0.5992951393127441, -0.5236986875534058, 0.6263675093650818, 0.23975640535354614, 0.050573430955410004, 0.16350078582763672, -0.1368478685617447, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.20000000298023224, 1.0, 0.0, 0.8980000019073486, 0.8999999761581421, 0.8989999890327454, 0.8999999761581421, 0.8009999990463257, 0.0]","[-0.04618117958307266, 0.38942983746528625, -0.3133329153060913, -0.2986398935317993, -1.234863042831421, -0.0642167329788208, 0.00314717018045485, -0.6575092673301697, -0.542053759098053, 0.5908248424530029, 0.09590251743793488, 0.02594614587724209, 0.07052990794181824, -0.13555321097373962, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
305,305,305,0.0,dataset,0.10358018599981733,True,"[0.12077701836824417, 0.32372987270355225, -0.4891121983528137, 0.9993045926094055, -1.2385456562042236, -0.08012653142213821, 0.19285015761852264, -0.10843326896429062, -0.18251974880695343, 0.772419273853302, 1.058506727218628, -0.016394419595599174, 0.007238471880555153, -0.1416415572166443]","[299.0, 299.0, 299.0, 200.0, 116.0, 268.0]","[901.0, 899.0, 899.0, 899.0, 790.0, 0.0]","[-0.03492780774831772, 0.3909095823764801, -0.3030072748661041, -0.30506935715675354, -1.2386232614517212, -0.061794888228178024, 0.0049621593207120895, -0.6300815343856812, -0.5504878163337708, 0.5796836614608765, 0.05846484377980232, 0.025648534297943115, 0.06744632124900818, -0.12959592044353485, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.11077702045440674, 0.3337298631668091, -0.4791122078895569, 0.9893046021461487, -1.2386232614517212, -0.07012653350830078, 0.18285015225410461, -0.11843326687812805, -0.19251975417137146, 0.7624192833900452, 1.048506736755371, -0.006394419819116592, 0.017238471657037735, -0.13164155185222626]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[-0.04715792462229729, 0.38778555393218994, -0.3953835666179657, 0.12192750722169876, -1.206535816192627, 0.04212455078959465, 0.11395800113677979, -0.5774838328361511, -0.5278212428092957, 0.6135923266410828, 0.21301960945129395, 0.04628307744860649, 0.16399213671684265, -0.13102354109287262, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.20000000298023224, 1.0, 0.0, 0.8980000019073486, 0.8999999761581421, 0.8989999890327454, 0.8999999761581421, 0.8009999990463257, 0.0]","[-0.03492780774831772, 0.3909095823764801, -0.3030072748661041, -0.30506935715675354, -1.2386232614517212, -0.061794888228178024, 0.0049621593207120895, -0.6300815343856812, -0.5504878163337708, 0.5796836614608765, 0.05846484377980232, 0.025648534297943115, 0.06744632124900818, -0.12959592044353485, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
306,306,306,0.0,dataset,0.11136879599871463,True,"[0.12076503783464432, 0.32370591163635254, -0.4847499132156372, 0.9992926120758057, -1.2387734651565552, -0.0791797786951065, 0.19280222058296204, -0.10843326896429062, -0.18249578773975372, 0.772419273853302, 1.0584588050842285, -0.014800517819821835, 0.008700547739863396, -0.1374470740556717]","[299.0, 299.0, 299.0, 200.0, 116.0, 268.0]","[898.0, 899.0, 900.0, 899.0, 771.0, 0.0]","[-0.025208402425050735, 0.3910822570323944, -0.292545348405838, -0.31179043650627136, -1.2416259050369263, -0.05779660493135452, 0.008803630247712135, -0.6005708575248718, -0.5566300749778748, 0.569920003414154, 0.021837880834937096, 0.024444345384836197, 0.06331555545330048, -0.11998851597309113, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.11076503992080688, 0.3337059020996094, -0.47474992275238037, 0.9892926216125488, -1.2416259050369263, -0.06917978078126907, 0.182802215218544, -0.11843326687812805, -0.19249579310417175, 0.7624192833900452, 1.0484588146209717, -0.0048005180433392525, 0.018700547516345978, -0.12744706869125366]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[-0.02660498023033142, 0.387893408536911, -0.37861761450767517, 0.1085890680551529, -1.206535816192627, 0.048116665333509445, 0.11459316313266754, -0.5432329177856445, -0.5384752154350281, 0.5912657380104065, 0.16389626264572144, 0.04537227749824524, 0.1636805534362793, -0.12807542085647583, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.20000000298023224, 1.0, 0.0, 0.8980000019073486, 0.8999999761581421, 0.8989999890327454, 0.8999999761581421, 0.8009999990463257, 0.0]","[-0.025208402425050735, 0.3910822570323944, -0.292545348405838, -0.31179043650627136, -1.2416259050369263, -0.05779660493135452, 0.008803630247712135, -0.6005708575248718, -0.5566300749778748, 0.569920003414154, 0.021837880834937096, 0.024444345384836197, 0.06331555545330048, -0.11998851597309113, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
307,307,307,0.0,dataset,0.08683467400078371,True,"[0.12060924619436264, 0.3237418532371521, -0.4816579818725586, 0.9992926120758057, -1.2397321462631226, -0.07861651480197906, 0.19280222058296204, -0.10844525694847107, -0.18253172934055328, 0.7723953127861023, 1.057835578918457, -0.013386379927396774, 0.015351792797446251, -0.1348225325345993]","[299.0, 299.0, 299.0, 200.0, 116.0, 268.0]","[898.0, 899.0, 900.0, 899.0, 798.0, 0.0]","[-0.023511264473199844, 0.3911026120185852, -0.2914251983165741, -0.31305548548698425, -1.2416902780532837, -0.05700816586613655, 0.009341506287455559, -0.5958399176597595, -0.5574131608009338, 0.5683836340904236, 0.01691039279103279, 0.024022601544857025, 0.06189792603254318, -0.11842045933008194, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.11060924828052521, 0.33374184370040894, -0.47165799140930176, 0.9892926216125488, -1.2416902780532837, -0.06861651688814163, 0.182802215218544, -0.1184452548623085, -0.1925317347049713, 0.7623953223228455, 1.0478355884552002, -0.003386380150914192, 0.025351792573928833, -0.12482253462076187]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[-0.01655021496117115, 0.38960716128349304, -0.37151098251342773, 0.10117083042860031, -1.206595778465271, 0.049015481024980545, 0.11471300572156906, -0.5281088352203369, -0.5445751547813416, 0.5824333429336548, 0.14067083597183228, 0.04435361921787262, 0.1630573719739914, -0.12750017642974854, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.20000000298023224, 1.0, 0.0, 0.8980000019073486, 0.8999999761581421, 0.8989999890327454, 0.8999999761581421, 0.8009999990463257, 0.0]","[-0.023511264473199844, 0.3911026120185852, -0.2914251983165741, -0.31305548548698425, -1.2416902780532837, -0.05700816586613655, 0.009341506287455559, -0.5958399176597595, -0.5574131608009338, 0.5683836340904236, 0.01691039279103279, 0.024022601544857025, 0.06189792603254318, -0.11842045933008194, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
308,308,308,0.0,dataset,0.1130104960011522,True,"[0.12058527767658234, 0.32372987270355225, -0.47954878211021423, 0.9992926120758057, -1.2412900924682617, -0.0773581713438034, 0.19276626408100128, -0.10843326896429062, -0.18250776827335358, 0.7723953127861023, 1.0577516555786133, -0.01209208369255066, 0.016442356631159782, -0.13168266415596008]","[299.0, 299.0, 299.0, 200.0, 116.0, 268.0]","[899.0, 899.0, 900.0, 899.0, 803.0, 0.0]","[-0.014512094669044018, 0.39004576206207275, -0.28264355659484863, -0.31928396224975586, -1.24186372756958, -0.053404126316308975, 0.017151381820440292, -0.5598421096801758, -0.5660108923912048, 0.5558329224586487, -0.03149079903960228, 0.02816925197839737, 0.050928980112075806, -0.09690912067890167, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.1105852797627449, 0.3337298631668091, -0.4695487916469574, 0.9892926216125488, -1.24186372756958, -0.06735817342996597, 0.18276625871658325, -0.11843326687812805, -0.1925077736377716, 0.7623953223228455, 1.0477516651153564, -0.002092083916068077, 0.026442356407642365, -0.12168266624212265]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.0010905645322054625, 0.3942570388317108, -0.3614562153816223, 0.08857540786266327, -1.2066916227340698, 0.0517478846013546, 0.11498863995075226, -0.5009526014328003, -0.5541985034942627, 0.5606939792633057, 0.09975668787956238, 0.041381530463695526, 0.16255402565002441, -0.1224667951464653, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.20000000298023224, 1.0, 0.0, 0.8980000019073486, 0.8999999761581421, 0.8989999890327454, 0.8999999761581421, 0.8009999990463257, 0.0]","[-0.014512094669044018, 0.39004576206207275, -0.28264355659484863, -0.31928396224975586, -1.24186372756958, -0.053404126316308975, 0.017151381820440292, -0.5598421096801758, -0.5660108923912048, 0.5558329224586487, -0.03149079903960228, 0.02816925197839737, 0.050928980112075806, -0.09690912067890167, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
309,309,309,0.0,dataset,0.09491809199971613,True,"[0.12051337212324142, 0.3237178921699524, -0.4772597849369049, 0.9992926120758057, -1.2416496276855469, -0.07494934648275375, 0.19275428354740143, -0.10843326896429062, -0.18253172934055328, 0.7723953127861023, 1.0574400424957275, -0.0105341337621212, 0.02190716378390789, -0.12388093769550323]","[299.0, 299.0, 299.0, 200.0, 116.0, 268.0]","[899.0, 899.0, 900.0, 899.0, 802.0, 0.0]","[-0.010832554660737514, 0.3904047906398773, -0.2794502377510071, -0.32236379384994507, -1.2431129217147827, -0.05094945803284645, 0.01896226964890957, -0.5464864373207092, -0.5703210234642029, 0.5507463216781616, -0.04950713738799095, 0.03372567147016525, 0.042232539504766464, -0.08085527271032333, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.11051337420940399, 0.33371788263320923, -0.46725979447364807, 0.9892926216125488, -1.2431129217147827, -0.06494934856891632, 0.1827542781829834, -0.11843326687812805, -0.1925317347049713, 0.7623953223228455, 1.0474400520324707, -0.0005341339856386185, 0.03190716356039047, -0.1138809397816658]","[300.0, 300.0, 300.0, 200.0, 100.0, 218.0]","[900.0, 900.0, 900.0, 900.0, 800.0, 0.0]","[0.012271846644580364, 0.39504799246788025, -0.3548169434070587, 0.0800066888332367, -1.2073148488998413, 0.05595434829592705, 0.11876367032527924, -0.4713515639305115, -0.563210666179657, 0.5345084071159363, 0.05571466311812401, 0.04103398695588112, 0.16230235993862152, -0.11224425584077835, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.20000000298023224, 1.0, 0.0, 0.8980000019073486, 0.8999999761581421, 0.8989999890327454, 0.8999999761581421, 0.8009999990463257, 0.0]","[-0.010832554660737514, 0.3904047906398773, -0.2794502377510071, -0.32236379384994507, -1.2431129217147827, -0.05094945803284645, 0.01896226964890957, -0.5464864373207092, -0.5703210234642029, 0.5507463216781616, -0.04950713738799095, 0.03372567147016525, 0.042232539504766464, -0.08085527271032333, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
