policy_step,dataset_index,dataset_frame,inference_s,loop_s,sent_to_robot,arm_state,left_hand_state,right_hand_state,predicted_action,limited_arm,limited_left_hand,limited_right_hand,dataset_state,dataset_action
86,86,86,0.009594508999725804,0.08977194100043562,True,"[0.20564930140972137, 0.16925321519374847, -0.03748665750026703, 1.0002753734588623, -0.24047546088695526, 0.09055280685424805, 0.05035771429538727, 0.2533465325832367, -0.16546620428562164, 0.026209499686956406, 1.0105098485946655, -0.05655355751514435, 0.042220424860715866, -0.04060255363583565]","[336.0, 2.0, 1.0, 5.0, 10.0, 935.0]","[2.0, 2.0, 0.0, 8.0, 0.0, 503.0]","[-0.16867540776729584, 0.22408413887023926, -0.06242182105779648, 0.6396725177764893, -1.087715744972229, -0.1994788944721222, 0.045879900455474854, -0.3398876190185547, -0.42884141206741333, 0.019249022006988525, 0.2502000033855438, 0.6347706913948059, -0.17325036227703094, -0.497173547744751, 0.3000001609325409, 0.3000004291534424, 0.299999862909317, 0.19999967515468597, 0.10000067949295044, 0.0, 0.8612333536148071, 0.8600624203681946, 0.8600464463233948, 0.8535681962966919, 0.7532808780670166, 0.0]","[0.19564929604530334, 0.1792532205581665, -0.04748665541410446, 0.9902753829956055, -0.2504754662513733, 0.08055280894041061, 0.045879900455474854, 0.24334652721881866, -0.17546620965003967, 0.019249022006988525, 1.0005098581314087, -0.046553559601306915, 0.032220423221588135, -0.05060255527496338]","[286.0, 0.3000004291534424, 0.29999983310699463, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8612333536148071, 0.8600623607635498, 0.8600464463233948, 0.8535680770874023, 0.7532808780670166, 453.0]","[0.3798519968986511, 0.21202491223812103, -0.1746101677417755, 0.1386454999446869, -1.1843171119689941, -0.03368765860795975, 0.28850823640823364, 0.2889396846294403, -0.4848457872867584, -0.06324075907468796, -0.2427884191274643, 0.3836509883403778, -0.42584747076034546, -0.35585957765579224, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.2757587730884552, 0.29412269592285156, -0.08243848383426666, -0.08377113193273544, -1.1302556991577148, -0.17245836555957794, 0.18763116002082825, 0.22719718515872955, -0.49391528964042664, -0.09687350690364838, -0.291502982378006, 0.3612220883369446, -0.518491804599762, -0.33412009477615356, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
87,87,87,0.007535402000939939,0.07522229499954847,True,"[0.20532573759555817, 0.16948091983795166, -0.040518663823604584, 1.0002753734588623, -0.24173380434513092, 0.09055280685424805, 0.04719387739896774, 0.25331056118011475, -0.16551414132118225, 0.026389263570308685, 1.0105338096618652, -0.05637379735708237, 0.042208440601825714, -0.04060255363583565]","[336.0, 2.0, 1.0, 5.0, 10.0, 935.0]","[2.0, 2.0, 0.0, 8.0, 0.0, 503.0]","[-0.14523808658123016, 0.2218766212463379, -0.04728914052248001, 0.6304262280464172, -1.0941365957260132, -0.19830776751041412, 0.05851671099662781, -0.2572568655014038, -0.423178493976593, -0.004912376403808594, 0.24267388880252838, 0.6244779825210571, -0.1722174882888794, -0.48760372400283813, 0.3000001907348633, 0.30000039935112, 0.299999862909317, 0.19999966025352478, 0.10000069439411163, 0.0, 0.8752690553665161, 0.8740898370742798, 0.8740748167037964, 0.8699359893798828, 0.7696322202682495, 0.0]","[0.19532573223114014, 0.1794809252023697, -0.04728914052248001, 0.9902753829956055, -0.25173380970954895, 0.08055280894041061, 0.057193875312805176, 0.24331055581569672, -0.17551414668560028, 0.016389263793826103, 1.0005338191986084, -0.046373799443244934, 0.03220844268798828, -0.05060255527496338]","[286.0, 0.3000004291534424, 0.29999983310699463, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8752690553665161, 0.8740898370742798, 0.8740748167037964, 0.8699359893798828, 0.7696322202682495, 453.0]","[0.38217693567276, 0.2120608687400818, -0.17493373155593872, 0.1386694759130478, -1.1842931509017944, -0.03371162712574005, 0.2885202169418335, 0.2898384928703308, -0.48186174035072327, -0.059238024055957794, -0.24242889881134033, 0.38375887274742126, -0.42582347989082336, -0.35445743799209595, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.2753541171550751, 0.29646947979927063, -0.08873230963945389, -0.08337845653295517, -1.1329609155654907, -0.17974257469177246, 0.18916767835617065, 0.2265876978635788, -0.495939701795578, -0.0854741632938385, -0.2836078703403473, 0.3644247055053711, -0.5198730826377869, -0.332956463098526, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
88,88,88,0.00748268399911467,0.09224842799994803,True,"[0.2051699310541153, 0.16942098736763, -0.0427117794752121, 1.0002633333206177, -0.2427404820919037, 0.0905408188700676, 0.047685232013463974, 0.25331056118011475, -0.16546620428562164, 0.02636529505252838, 1.0105098485946655, -0.05614609643816948, 0.042208440601825714, -0.04069842770695686]","[336.0, 2.0, 1.0, 5.0, 10.0, 935.0]","[2.0, 2.0, 0.0, 8.0, 0.0, 503.0]","[-0.1571446657180786, 0.22053107619285583, -0.054504767060279846, 0.6588336825370789, -1.0820882320404053, -0.2000311315059662, 0.05379238724708557, -0.3075368404388428, -0.43751436471939087, 0.005608886480331421, 0.22382201254367828, 0.6328279972076416, -0.17222726345062256, -0.4920549988746643, 0.3000001907348633, 0.30000039935112, 0.2999998927116394, 0.19999971985816956, 0.10000064224004745, 0.0, 0.8664665222167969, 0.8654346466064453, 0.865430474281311, 0.8598117232322693, 0.7595587968826294, 0.0]","[0.19516992568969727, 0.17942099273204803, -0.05271177738904953, 0.9902633428573608, -0.2527404725551605, 0.08054082095623016, 0.05379238724708557, 0.24331055581569672, -0.17546620965003967, 0.0163652952760458, 1.0005098581314087, -0.04614609479904175, 0.03220844268798828, -0.050698429346084595]","[286.0, 0.3000004291534424, 0.2999998927116394, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8664665222167969, 0.8654346466064453, 0.865430474281311, 0.8598117828369141, 0.7595587968826294, 453.0]","[0.3838787078857422, 0.21222864091396332, -0.17530524730682373, 0.1386694759130478, -1.1842931509017944, -0.0337236113846302, 0.28855618834495544, 0.29100096225738525, -0.481849730014801, -0.05801563337445259, -0.2419854700565338, 0.383746862411499, -0.4257396161556244, -0.35153329372406006, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.2701456844806671, 0.2984669506549835, -0.09786025434732437, -0.08192835003137589, -1.1328790187835693, -0.18880781531333923, 0.19329990446567535, 0.22041161358356476, -0.4948648512363434, -0.06846309453248978, -0.2717979848384857, 0.35208484530448914, -0.5240761637687683, -0.34342774748802185, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
89,89,89,0.00698491900038789,0.06936203700024635,True,"[0.20469056069850922, 0.17012806236743927, -0.04640292003750801, 1.0002872943878174, -0.24335168302059174, 0.09055280685424805, 0.04885968565940857, 0.25333455204963684, -0.16556207835674286, 0.0261735487729311, 1.0105098485946655, -0.0559663325548172, 0.04219645634293556, -0.04074636474251747]","[336.0, 2.0, 1.0, 5.0, 10.0, 935.0]","[2.0, 2.0, 0.0, 8.0, 0.0, 503.0]","[-0.1702151894569397, 0.23083212971687317, -0.06827065348625183, 0.6334018707275391, -1.0876868963241577, -0.19960838556289673, 0.042029350996017456, -0.34870246052742004, -0.4287607967853546, 0.005337268114089966, 0.2536681890487671, 0.6564682722091675, -0.1757269650697708, -0.513577401638031, 0.3000001609325409, 0.30000039935112, 0.29999983310699463, 0.19999967515468597, 0.10000070184469223, 0.0, 0.8657992482185364, 0.8645849227905273, 0.8645586371421814, 0.858850359916687, 0.7585568428039551, 0.0]","[0.1946905553340912, 0.1801280677318573, -0.05640292167663574, 0.9902873039245605, -0.25335168838500977, 0.08055280894041061, 0.042029350996017456, 0.2433345466852188, -0.1755620837211609, 0.016173548996448517, 1.0005098581314087, -0.04596633464097977, 0.03219645470380783, -0.0507463663816452]","[286.0, 0.3000004291534424, 0.29999983310699463, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8657991886138916, 0.8645849227905273, 0.8645586371421814, 0.8588504791259766, 0.7585568428039551, 453.0]","[0.3846217393875122, 0.21226459741592407, -0.1754370778799057, 0.13865748047828674, -1.1842691898345947, -0.03381948545575142, 0.2885681688785553, 0.2914204001426697, -0.4818257689476013, -0.05766809359192848, -0.24169784784317017, 0.383746862411499, -0.42575159668922424, -0.35116177797317505, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.2691797614097595, 0.2988181412220001, -0.09870432317256927, -0.0818973258137703, -1.1331684589385986, -0.18989813327789307, 0.19392403960227966, 0.21886089444160461, -0.49478623270988464, -0.06607647240161896, -0.2702378034591675, 0.3486577868461609, -0.5252267122268677, -0.3468996584415436, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
90,90,90,0.008854235000399058,0.09717644900047162,True,"[0.20446287095546722, 0.17014004290103912, -0.049554772675037384, 1.0002633333206177, -0.2449335902929306, 0.09055280685424805, 0.04442552477121353, 0.25331056118011475, -0.16549016535282135, 0.026209499686956406, 1.0105218887329102, -0.055762600153684616, 0.042208440601825714, -0.04073438048362732]","[336.0, 2.0, 1.0, 5.0, 10.0, 935.0]","[2.0, 2.0, 0.0, 8.0, 0.0, 503.0]","[-0.16683275997638702, 0.22294467687606812, -0.06862540543079376, 0.6314555406570435, -1.0844922065734863, -0.19625279307365417, 0.04899480938911438, -0.3300500512123108, -0.4211037755012512, 0.011154741048812866, 0.2503669857978821, 0.65090411901474, -0.16010014712810516, -0.5114467740058899, 0.3000001907348633, 0.30000039935112, 0.299999862909317, 0.19999970495700836, 0.10000067949295044, 0.0, 0.8720616102218628, 0.8709179162979126, 0.8708900213241577, 0.8662230372428894, 0.7659505009651184, 0.0]","[0.1944628655910492, 0.18014004826545715, -0.05955477058887482, 0.9902633428573608, -0.25493359565734863, 0.08055280894041061, 0.04899480938911438, 0.24331055581569672, -0.17549017071723938, 0.016209499910473824, 1.0005218982696533, -0.045762598514556885, 0.03220844268798828, -0.05073437839746475]","[286.0, 0.3000004291534424, 0.29999983310699463, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8720616102218628, 0.8709179162979126, 0.8708900213241577, 0.8662228584289551, 0.7659505009651184, 453.0]","[0.3854007124900818, 0.21403826773166656, -0.17650367319583893, 0.1386694759130478, -1.1842931509017944, -0.03413107246160507, 0.2886880040168762, 0.2913365066051483, -0.48166999220848083, -0.05415671318769455, -0.2404155433177948, 0.3835311532020569, -0.42584747076034546, -0.3515452742576599, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.2620110809803009, 0.29952579736709595, -0.1054694652557373, -0.08258292824029922, -1.1329773664474487, -0.19598117470741272, 0.20031899213790894, 0.20902788639068604, -0.49492570757865906, -0.0499441884458065, -0.2582435607910156, 0.3357480466365814, -0.5251302123069763, -0.36074298620224, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
91,91,91,0.008799908999208128,0.06654274500033353,True,"[0.20391158759593964, 0.17005614936351776, -0.05175986886024475, 1.0002514123916626, -0.24614399671554565, 0.09055280685424805, 0.044988781213760376, 0.25331056118011475, -0.16558603942394257, 0.02618553303182125, 1.0105098485946655, -0.05535513535141945, 0.04223240911960602, -0.04072239622473717]","[336.0, 2.0, 1.0, 5.0, 10.0, 935.0]","[2.0, 2.0, 0.0, 8.0, 0.0, 503.0]","[-0.1746188998222351, 0.21858245134353638, -0.06797673553228378, 0.6327512264251709, -1.0921142101287842, -0.1947825849056244, 0.04077818989753723, -0.33788520097732544, -0.41914528608322144, 0.014758139848709106, 0.26504889130592346, 0.6365687847137451, -0.16008572280406952, -0.5161402225494385, 0.3000001907348633, 0.3000004291534424, 0.299999862909317, 0.19999967515468597, 0.10000067204236984, 0.0, 0.86214280128479, 0.8609803915023804, 0.8609519004821777, 0.8546396493911743, 0.7543548345565796, 0.0]","[0.1939115822315216, 0.1800561547279358, -0.061759866774082184, 0.9902514219284058, -0.2561439871788025, 0.08055280894041061, 0.04077818989753723, 0.24331055581569672, -0.1755860447883606, 0.01618553325533867, 1.0005098581314087, -0.04535513371229172, 0.032232411205768585, -0.0507223978638649]","[286.0, 0.3000004291534424, 0.29999983310699463, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.86214280128479, 0.8609803915023804, 0.8609519004821777, 0.8546395301818848, 0.7543548345565796, 453.0]","[0.38573625683784485, 0.21406222879886627, -0.1765396147966385, 0.1386694759130478, -1.1842811107635498, -0.03443067893385887, 0.2889876067638397, 0.2911088168621063, -0.48169395327568054, -0.051484230905771255, -0.2395886331796646, 0.3827042579650879, -0.42587143182754517, -0.352252334356308, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.26031821966171265, 0.30018067359924316, -0.10787703841924667, -0.08210213482379913, -1.1335593461990356, -0.19932705163955688, 0.20045968890190125, 0.20593227446079254, -0.4962751567363739, -0.0473022498190403, -0.25779199600219727, 0.3352714478969574, -0.5236586332321167, -0.36409792304039, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
92,92,92,0.00938877900080115,0.11743111599935219,True,"[0.20357602834701538, 0.17028385400772095, -0.05438441410660744, 1.0002753734588623, -0.24812139570713043, 0.09055280685424805, 0.0436345636844635, 0.2533465325832367, -0.1655500829219818, 0.02618553303182125, 1.0105218887329102, -0.05428854003548622, 0.042220424860715866, -0.04080628603696823]","[336.0, 2.0, 1.0, 5.0, 10.0, 935.0]","[2.0, 2.0, 0.0, 8.0, 0.0, 503.0]","[-0.17256301641464233, 0.2326805591583252, -0.0713135376572609, 0.6187726259231567, -1.088349461555481, -0.1918451189994812, 0.036743372678756714, -0.3641512393951416, -0.4241839349269867, 0.01275143027305603, 0.23705752193927765, 0.6707620620727539, -0.1669800579547882, -0.5364845991134644, 0.3000001907348633, 0.3000004291534424, 0.299999862909317, 0.19999970495700836, 0.10000070184469223, 0.0, 0.8625546097755432, 0.8613601922988892, 0.8613289594650269, 0.8550751209259033, 0.7548015117645264, 0.0]","[0.19357602298259735, 0.18028385937213898, -0.06438441574573517, 0.9902753829956055, -0.25812140107154846, 0.08055280894041061, 0.036743372678756714, 0.24334652721881866, -0.17555008828639984, 0.01618553325533867, 1.0005218982696533, -0.04428853839635849, 0.032220423221588135, -0.050806283950805664]","[286.0, 0.3000004291534424, 0.29999983310699463, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8625545501708984, 0.8613601922988892, 0.8613289594650269, 0.8550748825073242, 0.7548015117645264, 453.0]","[0.385951966047287, 0.21407420933246613, -0.17675533890724182, 0.1386934369802475, -1.1842691898345947, -0.03476623818278313, 0.2899223864078522, 0.29097700119018555, -0.48171791434288025, -0.04441354051232338, -0.23715583980083466, 0.38176947832107544, -0.42584747076034546, -0.35318711400032043, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.2526205778121948, 0.3034265339374542, -0.11509579420089722, -0.07806381583213806, -1.136673927307129, -0.20916983485221863, 0.20123018324375153, 0.19425079226493835, -0.5001639723777771, -0.03684438019990921, -0.2516760528087616, 0.329484224319458, -0.5204092860221863, -0.3793072998523712, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
93,93,93,0.011272841000391054,0.13537719099986134,True,"[0.20303674042224884, 0.1702478975057602, -0.05962152034044266, 1.0002633333206177, -0.2562467157840729, 0.09055280685424805, 0.04176502674818039, 0.25331056118011475, -0.1655740588903427, 0.02618553303182125, 1.0105098485946655, -0.05332980304956436, 0.04219645634293556, -0.04080628603696823]","[336.0, 2.0, 1.0, 5.0, 10.0, 935.0]","[2.0, 2.0, 0.0, 8.0, 0.0, 503.0]","[-0.1790148913860321, 0.22705331444740295, -0.07118197530508041, 0.6299608945846558, -1.0881731510162354, -0.1910451352596283, 0.03879263997077942, -0.35687005519866943, -0.4274870753288269, 0.008001446723937988, 0.23706500232219696, 0.6488170623779297, -0.16805636882781982, -0.536536455154419, 0.3000001907348633, 0.30000039935112, 0.299999862909317, 0.19999973475933075, 0.10000066459178925, 0.0, 0.8681011199951172, 0.8670077323913574, 0.8669925332069397, 0.8616625070571899, 0.7613908648490906, 0.0]","[0.1930367350578308, 0.18024790287017822, -0.06962151825428009, 0.9902633428573608, -0.2662467062473297, 0.08055280894041061, 0.03879263997077942, 0.24331055581569672, -0.17557406425476074, 0.01618553325533867, 1.0005098581314087, -0.04332980513572693, 0.03219645470380783, -0.050806283950805664]","[286.0, 0.3000004291534424, 0.29999983310699463, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8681011199951172, 0.8670077323913574, 0.8669925332069397, 0.8616623878479004, 0.7613908648490906, 453.0]","[0.3857003152370453, 0.21613550186157227, -0.18047045171260834, 0.1386934369802475, -1.1843050718307495, -0.039679769426584244, 0.2905695140361786, 0.28816068172454834, -0.481885701417923, -0.02966095693409443, -0.23209848999977112, 0.37782666087150574, -0.42587143182754517, -0.3586638867855072, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.237491175532341, 0.30779558420181274, -0.12475015968084335, -0.07288050651550293, -1.141983151435852, -0.22287459671497345, 0.20258565247058868, 0.17457754909992218, -0.5072252154350281, -0.023344768211245537, -0.23769782483577728, 0.32676470279693604, -0.518432080745697, -0.39915624260902405, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
94,94,94,0.006888702000651392,0.08851818800030742,True,"[0.20255737006664276, 0.17033179104328156, -0.06765095144510269, 1.0002514123916626, -0.26099246740341187, 0.09055280685424805, 0.041836928576231, 0.2533225417137146, -0.1655500829219818, 0.026161564514040947, 1.0105098485946655, -0.05181979015469551, 0.042208440601825714, -0.0409141443669796]","[336.0, 2.0, 1.0, 5.0, 10.0, 935.0]","[2.0, 2.0, 0.0, 8.0, 0.0, 503.0]","[-0.18302838504314423, 0.2313247174024582, -0.08241355419158936, 0.6237517595291138, -1.0860586166381836, -0.19472578167915344, 0.032866090536117554, -0.37502428889274597, -0.4238162934780121, 0.024732142686843872, 0.24774868786334991, 0.6617649793624878, -0.16349010169506073, -0.5357362031936646, 0.3000001907348633, 0.30000039935112, 0.299999862909317, 0.19999973475933075, 0.10000064969062805, 0.0, 0.86693274974823, 0.8658444881439209, 0.8658181428909302, 0.8602912425994873, 0.7600437998771667, 0.0]","[0.19255736470222473, 0.18033179640769958, -0.07765094935894012, 0.9902514219284058, -0.2709924578666687, 0.08055280894041061, 0.032866090536117554, 0.24332253634929657, -0.17555008828639984, 0.024732142686843872, 1.0005098581314087, -0.04181978851556778, 0.03220844268798828, -0.05091414600610733]","[286.0, 0.3000004291534424, 0.29999983310699463, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.86693274974823, 0.8658444881439209, 0.8658181428909302, 0.8602914810180664, 0.7600437998771667, 453.0]","[0.3838547468185425, 0.216902494430542, -0.18515628576278687, 0.13870541751384735, -1.184472918510437, -0.05065732076764107, 0.29055753350257874, 0.2811738848686218, -0.48246094584465027, -0.017844511196017265, -0.22170816361904144, 0.3713911473751068, -0.4266144633293152, -0.3640807569026947, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.22712865471839905, 0.3096412420272827, -0.12945690751075745, -0.07134399563074112, -1.145487666130066, -0.22965501248836517, 0.2026354819536209, 0.16178064048290253, -0.5117043852806091, -0.01730935648083687, -0.23237048089504242, 0.33225610852241516, -0.5185578465461731, -0.40739864110946655, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
95,95,95,0.007758206000289647,0.07421015100044315,True,"[0.20229372382164001, 0.17072726786136627, -0.07123423367738724, 1.0002753734588623, -0.26359304785728455, 0.0905408188700676, 0.040950097143650055, 0.25331056118011475, -0.1658257246017456, 0.027815386652946472, 1.0105098485946655, -0.05125652998685837, 0.042220424860715866, -0.041201766580343246]","[336.0, 2.0, 1.0, 5.0, 10.0, 935.0]","[2.0, 2.0, 0.0, 8.0, 0.0, 503.0]","[-0.17367836833000183, 0.2439301460981369, -0.07586550712585449, 0.5968140363693237, -1.0796940326690674, -0.18263739347457886, 0.029489755630493164, -0.36050739884376526, -0.43089061975479126, 0.0013873577117919922, 0.24316038191318512, 0.703876256942749, -0.1560450941324234, -0.5330129861831665, 0.3000001907348633, 0.30000039935112, 0.299999862909317, 0.19999974966049194, 0.10000067204236984, 0.0, 0.8677784204483032, 0.8666666746139526, 0.8666470646858215, 0.8612540364265442, 0.7609958648681641, 0.0]","[0.19229371845722198, 0.1807272732257843, -0.07586550712585449, 0.9902753829956055, -0.2735930383205414, 0.08054082095623016, 0.030950097367167473, 0.24331055581569672, -0.17582572996616364, 0.01781538687646389, 1.0005098581314087, -0.041256532073020935, 0.032220423221588135, -0.05120176821947098]","[286.0, 0.3000004291534424, 0.29999983310699463, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8677784204483032, 0.8666666746139526, 0.8666470646858215, 0.8612542152404785, 0.7609958648681641, 453.0]","[0.380607008934021, 0.2169264554977417, -0.18695391714572906, 0.13870541751384735, -1.1845927238464355, -0.054731957614421844, 0.29062944650650024, 0.27848944067955017, -0.4824729263782501, -0.013913685455918312, -0.217274010181427, 0.3714990019798279, -0.426482617855072, -0.3679037392139435, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.22378772497177124, 0.31016528606414795, -0.13108666241168976, -0.07115979492664337, -1.1462645530700684, -0.23145999014377594, 0.20338174700737, 0.1579413115978241, -0.5124329924583435, -0.015491953119635582, -0.23107488453388214, 0.33255451917648315, -0.5182595252990723, -0.4092552661895752, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
96,96,96,0.008866431999194901,0.08066134799992142,True,"[0.20225776731967926, 0.17053551971912384, -0.07307980209589005, 1.0002872943878174, -0.26613369584083557, 0.0905408188700676, 0.03935619443655014, 0.25331056118011475, -0.16558603942394257, 0.02755173295736313, 1.0104979276657104, -0.050345730036497116, 0.042220424860715866, -0.0412377193570137]","[336.0, 2.0, 1.0, 5.0, 10.0, 935.0]","[2.0, 2.0, 0.0, 8.0, 0.0, 503.0]","[-0.18804864585399628, 0.24302546679973602, -0.08149929344654083, 0.6066684722900391, -1.0776764154434204, -0.18446362018585205, 0.02168041467666626, -0.38760238885879517, -0.4263750910758972, 0.012520581483840942, 0.27075254917144775, 0.6966195106506348, -0.1586034595966339, -0.5506079196929932, 0.3000001907348633, 0.3000003695487976, 0.299999862909317, 0.19999977946281433, 0.10000063478946686, 0.0, 0.8673871755599976, 0.8663259148597717, 0.8663179874420166, 0.860861599445343, 0.7605916261672974, 0.0]","[0.19225776195526123, 0.18053552508354187, -0.08149929344654083, 0.9902873039245605, -0.2761336863040924, 0.08054082095623016, 0.02935619466006756, 0.24331055581569672, -0.1755860447883606, 0.017551733180880547, 1.0004979372024536, -0.040345728397369385, 0.032220423221588135, -0.051237717270851135]","[286.0, 0.3000004291534424, 0.29999983310699463, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8673871755599976, 0.866325855255127, 0.8663179874420166, 0.8608617782592773, 0.7605916261672974, 453.0]","[0.37255361676216125, 0.216902494430542, -0.19032147526741028, 0.13872939348220825, -1.1846287250518799, -0.05728459730744362, 0.29062944650650024, 0.2778303027153015, -0.48276054859161377, -0.009958891198039055, -0.2094123512506485, 0.3715469241142273, -0.4263388216495514, -0.3744830787181854, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.21301324665546417, 0.3104414641857147, -0.1370854675769806, -0.06971423327922821, -1.1474133729934692, -0.23742486536502838, 0.20536410808563232, 0.14584635198116302, -0.5130082964897156, -0.008051130920648575, -0.2246418297290802, 0.33658289909362793, -0.517978847026825, -0.40990322828292847, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
