sample_index,wall_time_s,elapsed_s,tick,mode_machine,arm0,arm1,arm2,arm3,arm4,arm5,arm6,arm7,arm8,arm9,arm10,arm11,arm12,arm13
530,1782728484.089516878,18.135645906,3493541,5,-0.0461752,0.0106899,0.4452619,1.0654935,0.7590089,-0.0168139,-0.1910166,-0.2021739,-0.2524118,0.5462889,1.3863351,-0.0960296,-0.2974964,0.2286710
531,1782728484.123692513,18.169094748,3493575,5,-0.0398356,0.0144530,0.4370168,1.0633364,0.7451072,-0.0174011,-0.1896144,-0.1935213,-0.2523518,0.5350118,1.3755974,-0.0960536,-0.2927746,0.2226909
532,1782728484.155097961,18.203030485,3493606,5,-0.0338794,0.0183359,0.4278249,1.0618743,0.7354360,-0.0175090,-0.1884400,-0.1851563,-0.2522679,0.5246694,1.3670526,-0.0960416,-0.2900063,0.2166029
533,1782728484.188319683,18.234364220,3493640,5,-0.0273240,0.0224824,0.4186689,1.0608077,0.7224571,-0.0176048,-0.1863068,-0.1757487,-0.2517886,0.5112470,1.3589872,-0.0960296,-0.2882686,0.2096880
534,1782728484.220808744,18.267467835,3493672,5,-0.0208046,0.0285344,0.4101361,1.0603043,0.7119229,-0.0172693,-0.1841616,-0.1681267,-0.2517406,0.4997782,1.3510296,-0.0960176,-0.2858717,0.2050980
535,1782728484.254840374,18.300748511,3493706,5,-0.0140695,0.0331244,0.4024063,1.0594654,0.6979852,-0.0168858,-0.1789005,-0.1599535,-0.2518964,0.4887047,1.3402319,-0.0960176,-0.2824562,0.2016106
536,1782728484.288199425,18.334015812,3493739,5,-0.0055367,0.0373668,0.3946885,1.0590940,0.6861448,-0.0162027,-0.1730522,-0.1507376,-0.2518485,0.4765048,1.3312078,-0.0960056,-0.2796639,0.1975360
537,1782728484.322309732,18.367815737,3493774,5,0.0020133,0.0392963,0.3881091,1.0574521,0.6705054,-0.0168378,-0.1685461,-0.1414977,-0.2518125,0.4632143,1.3219320,-0.0960176,-0.2770273,0.1924906
538,1782728484.354607582,18.401738930,3493806,5,0.0074302,0.0411898,0.3808946,1.0559181,0.6572149,-0.0172813,-0.1665448,-0.1332286,-0.2515249,0.4529558,1.3138306,-0.0960176,-0.2742110,0.1872775
539,1782728484.429826498,18.433914515,3493881,5,0.0148245,0.0449648,0.3654829,1.0507529,0.6317484,-0.0174850,-0.1596179,-0.1165706,-0.2499070,0.4322950,1.2937331,-0.0960416,-0.2635092,0.1768752
540,1782728484.435296535,18.508956363,3493887,5,0.0153398,0.0455401,0.3637572,1.0501657,0.6298549,-0.0175689,-0.1585153,-0.1151924,-0.2497872,0.4302217,1.2924387,-0.0960416,-0.2630178,0.1763359
541,1782728484.490449429,18.515395256,3493942,5,0.0224944,0.0487638,0.3473748,1.0461630,0.6119984,-0.0177127,-0.1506058,-0.1019019,-0.2488884,0.4159365,1.2794240,-0.0960296,-0.2607168,0.1672998
542,1782728484.522854090,18.570249740,3493974,5,0.0270963,0.0509929,0.3388060,1.0444013,0.6026148,-0.0178325,-0.1493115,-0.0922426,-0.2479896,0.4028617,1.2698845,-0.0960416,-0.2588832,0.1629735
543,1782728484.555886030,18.602633396,3494007,5,0.0338315,0.0532699,0.3293984,1.0415010,0.5896119,-0.0185875,-0.1471064,-0.0842491,-0.2474503,0.3935260,1.2601173,-0.0960416,-0.2556115,0.1590666
544,1782728484.589212656,18.635367431,3494040,5,0.0381578,0.0562659,0.3222798,1.0395117,0.5793893,-0.0191148,-0.1456083,-0.0776937,-0.2463717,0.3833154,1.2533822,-0.0960416,-0.2516567,0.1561305
545,1782728484.621598244,18.669035960,3494073,5,0.0421126,0.0606042,0.3125726,1.0382054,0.5663505,-0.0193425,-0.1443260,-0.0696523,-0.2459522,0.3755976,1.2444899,-0.0960296,-0.2488045,0.1522835
546,1782728484.655015230,18.701509763,3494106,5,0.0464269,0.0654698,0.3018946,1.0366116,0.5536832,-0.0195463,-0.1423606,-0.0611915,-0.2440348,0.3636374,1.2382221,-0.0960536,-0.2468271,0.1465311
547,1782728484.688215256,18.734868554,3494139,5,0.0523231,0.0696643,0.2910369,1.0346341,0.5413155,-0.0198459,-0.1373991,-0.0508131,-0.2425847,0.3521205,1.2273045,-0.0960536,-0.2436273,0.1396402
548,1782728484.722118378,18.767690048,3494173,5,0.0588905,0.0723128,0.2803590,1.0326927,0.5293552,-0.0203372,-0.1292499,-0.0424002,-0.2413982,0.3421616,1.2187358,-0.0960536,-0.2404395,0.1346787
549,1782728484.755598307,18.801804255,3494207,5,0.0630610,0.0732476,0.2731564,1.0304756,0.5164362,-0.0203252,-0.1256306,-0.0339633,-0.2412784,0.3334011,1.2111138,-0.0960296,-0.2394688,0.1313112
550,1782728484.788734913,18.834840540,3494240,5,0.0681663,0.0757044,0.2640125,1.0261014,0.5025585,-0.0204091,-0.1237371,-0.0252747,-0.2399601,0.3213210,1.2039592,-0.0960296,-0.2387977,0.1274522
551,1782728484.820286989,18.868615344,3494271,5,0.0732955,0.0775379,0.2600098,1.0231892,0.4928632,-0.0210083,-0.1225267,-0.0174970,-0.2384741,0.3110506,1.1988779,-0.0960176,-0.2384501,0.1239528
552,1782728484.850428343,18.899898709,3494302,5,0.0781971,0.0802104,0.2526394,1.0213796,0.4794050,-0.0220630,-0.1197464,-0.0107618,-0.2377071,0.3033567,1.1907766,-0.0959936,-0.2362930,0.1214242
553,1782728484.889566660,18.930111352,3494341,5,0.0836858,0.0831705,0.2407271,1.0191265,0.4637656,-0.0228419,-0.1118368,-0.0026965,-0.2368203,0.2950876,1.1797031,-0.0960176,-0.2308401,0.1184641
554,1782728484.921709538,18.968896268,3494373,5,0.0879043,0.0837578,0.2336325,1.0171372,0.4551609,-0.0241123,-0.1070311,0.0048536,-0.2345313,0.2826839,1.1723568,-0.0959936,-0.2267895,0.1164148
555,1782728484.955019236,19.000990315,3494406,5,0.0918591,0.0864662,0.2260944,1.0153276,0.4438238,-0.0272282,-0.1051975,0.0139976,-0.2318708,0.2700166,1.1647109,-0.0959817,-0.2252914,0.1130712
556,1782728484.987501383,19.035145484,3494439,5,0.0972760,0.0896180,0.2208094,1.0134220,0.4308569,-0.0307635,-0.1047301,0.0218472,-0.2299174,0.2623706,1.1578679,-0.0959577,-0.2251476,0.1078221
557,1782728485.020537138,19.066925632,3494472,5,0.1019498,0.0929017,0.2151288,1.0116603,0.4196636,-0.0334600,-0.1035557,0.0302242,-0.2278800,0.2556475,1.1486161,-0.0959577,-0.2234219,0.1010869
558,1782728485.053737164,19.099853146,3494505,5,0.1065038,0.0966288,0.2063803,1.0089639,0.4108911,-0.0363002,-0.1022734,0.0372350,-0.2242249,0.2448976,1.1424203,-0.0959697,-0.2218040,0.0957300
559,1782728485.087212324,19.133027738,3494538,5,0.1112735,0.1011469,0.1975480,1.0048534,0.4045275,-0.0392483,-0.1010270,0.0439102,-0.2218040,0.2360653,1.1364760,-0.0959817,-0.2209532,0.0919669
560,1782728485.120352745,19.166572647,3494572,5,0.1163069,0.1075225,0.1886077,1.0021689,0.3912849,-0.0418010,-0.0979950,0.0513764,-0.2202820,0.2266337,1.1301244,-0.0959577,-0.2204858,0.0904809
561,1782728485.153630257,19.200037745,3494605,5,0.1206931,0.1113454,0.1838979,1.0015577,0.3837828,-0.0423762,-0.0900734,0.0595976,-0.2202581,0.2223313,1.1219152,-0.0959098,-0.2201862,0.0873890
562,1782728485.187797785,19.233501147,3494639,5,0.1265534,0.1144613,0.1771269,1.0006109,0.3726974,-0.0424961,-0.0836499,0.0670997,-0.2195630,0.2161715,1.1147606,-0.0959337,-0.2200783,0.0837458
563,1782728485.222760677,19.267832929,3494674,5,0.1314430,0.1171458,0.1707033,0.9996282,0.3638411,-0.0425080,-0.0818882,0.0771425,-0.2184365,0.2044269,1.1043344,-0.0959337,-0.2171661,0.0824754
564,1782728485.252317905,19.302572532,3494704,5,0.1370636,0.1218796,0.1634648,0.9987773,0.3500233,-0.0424841,-0.0794674,0.0839735,-0.2177534,0.1963256,1.0989056,-0.0959337,-0.2171062,0.0811572
565,1782728485.290502548,19.331490029,3494742,5,0.1457282,0.1297053,0.1553036,0.9985856,0.3463920,-0.0418849,-0.0759081,0.0924223,-0.2165669,0.1858514,1.0910798,-0.0959217,-0.2169385,0.0798149
566,1782728485.322856188,19.370125212,3494774,5,0.1578083,0.1391728,0.1460997,0.9989091,0.3464400,-0.0383375,-0.0694486,0.0997926,-0.2162314,0.1815370,1.0833499,-0.0958978,-0.2169624,0.0758721
567,1782728485.354878902,19.402322686,3494806,5,0.1726927,0.1488920,0.1321980,0.9999638,0.3460205,-0.0360965,-0.0653620,0.1069832,-0.2148532,0.1740469,1.0766509,-0.0959217,-0.2168665,0.0721211
568,1782728485.389069319,19.434435197,3494840,5,0.1879007,0.1565499,0.1208369,1.0048534,0.3435518,-0.0170775,-0.0658893,0.1157676,-0.2129597,0.1605047,1.0673870,-0.0959098,-0.2132353,0.0705511
569,1782728485.421570539,19.468233265,3494873,5,0.2048224,0.1588749,0.1115252,1.0084246,0.3399206,0.0053090,-0.0660930,0.1253670,-0.2122886,0.1505818,1.0584108,-0.0959098,-0.2120848,0.0674952
570,1782728485.454706907,19.501247533,3494906,5,0.2170942,0.1588869,0.1064918,1.0111570,0.3290269,0.0205889,-0.0656975,0.1338039,-0.2120968,0.1446616,1.0527543,-0.0958618,-0.2120489,0.0595616
571,1782728485.533488750,19.534389389,3494985,5,0.2471507,0.1620147,0.0840813,1.0177244,0.3083301,0.0499383,-0.0655058,0.1502582,-0.2121208,0.1193749,1.0455278,-0.0959577,-0.2038876,0.0491833
572,1782728485.543891907,19.612905426,3494995,5,0.2496434,0.1623263,0.0813849,1.0178802,0.3040278,0.0529463,-0.0655657,0.1523435,-0.2121208,0.1159474,1.0435743,-0.0959817,-0.1987464,0.0484283
573,1782728485.588558912,19.623669897,3495040,5,0.2568339,0.1661733,0.0671356,1.0178202,0.2978799,0.0559663,-0.0653260,0.1684383,-0.2132952,0.1065997,1.0304636,-0.0999844,-0.1667006,0.0446652
574,1782728485.621966839,19.667979117,3495073,5,0.2575889,0.1681027,0.0645710,1.0171851,0.2813417,0.0558585,-0.0651462,0.1846889,-0.2140383,0.1026569,1.0278990,-0.1008952,-0.1432355,0.0435147
575,1782728485.655019999,19.701301555,3495106,5,0.2601536,0.1704876,0.0577040,1.0163702,0.2635211,0.0556068,-0.0642594,0.1971765,-0.2103591,0.0830267,1.0252265,-0.0956221,-0.1371595,0.0369234
576,1782728485.683504581,19.734836351,3495135,5,0.2618313,0.1741428,0.0462591,1.0155432,0.2602375,0.0556188,-0.0643193,0.2069076,-0.2124563,0.0770945,1.0207324,-0.0997567,-0.1246599,0.0361085
577,1782728485.723739147,19.763325546,3495175,5,0.2642402,0.1803266,0.0353175,1.0104020,0.2574811,0.0555828,-0.0644871,0.2233740,-0.2139424,0.0749014,1.0172570,-0.1127716,-0.0958738,0.0369713
578,1782728485.755991697,19.802973594,3495207,5,0.2690219,0.1879246,0.0235370,1.0040144,0.2467912,0.0555349,-0.0646189,0.2380666,-0.2136308,0.0745179,1.0172091,-0.1187876,-0.0610476,0.0400752
579,1782728485.789084673,19.835642090,3495240,5,0.2699447,0.1922989,0.0221349,0.9994364,0.2306604,0.0546720,-0.0643553,0.2573133,-0.2131874,0.0740385,1.0176765,-0.1188116,-0.0157712,0.0403749
580,1782728485.825311184,19.868989937,3495276,5,0.2712989,0.1956185,0.0199777,0.9953139,0.2244046,0.0523950,-0.0637800,0.2714787,-0.2131514,0.0732955,1.0178802,-0.1189794,0.0353055,0.0479249
581,1782728485.855492353,19.904500188,3495307,5,0.2755533,0.1979674,0.0162746,0.9928451,0.2206895,0.0476133,-0.0606881,0.2855242,-0.2130915,0.0711623,1.0177484,-0.1188356,0.0681064,0.0490754
582,1782728485.888809204,19.934849859,3495340,5,0.2787651,0.2031686,0.0037391,0.9910475,0.2164231,0.0484642,-0.0597054,0.2989225,-0.2129597,0.0643074,1.0152316,-0.1188116,0.0958618,0.0489196
583,1782728485.922186852,19.968211850,3495373,5,0.2821446,0.2059249,-0.0028403,0.9888664,0.2163991,0.0485481,-0.0616948,0.3075632,-0.2125163,0.0511846,1.0137097,-0.1187637,0.1167383,0.0490754
584,1782728485.955332041,20.001630450,3495407,5,0.2854643,0.2059369,-0.0058123,0.9887944,0.2162913,0.0489196,-0.0619345,0.3101518,-0.2133072,0.0434188,1.0136018,-0.1187038,0.1339956,0.0481646
585,1782728485.987786293,20.035401190,3495439,5,0.2885801,0.2056613,-0.0101027,0.9887944,0.2162194,0.0492192,-0.0625816,0.3099121,-0.2136068,0.0368155,1.0120678,-0.1187157,0.1405150,0.0477212
586,1782728486.023601770,20.067659754,3495475,5,0.2904257,0.2049183,-0.0105581,0.9888184,0.2160396,0.0492312,-0.0640677,0.3072875,-0.2135829,0.0322016,1.0075737,-0.1185959,0.1366681,0.0475175
587,1782728486.055086374,20.103402140,3495506,5,0.2896467,0.2047625,-0.0107499,0.9888184,0.2159677,0.0494589,-0.0642714,0.3038720,-0.2131035,0.0321896,1.0052727,-0.1186318,0.1265774,0.0473856
588,1782728486.084737062,20.134874695,3495536,5,0.2888198,0.2048703,-0.0106779,0.9880994,0.2158838,0.0493151,-0.0641995,0.3037042,-0.2120728,0.0324293,0.9980942,-0.1185480,0.1225866,0.0481406
589,1782728486.123702765,20.164663483,3495575,5,0.2890595,0.2048943,-0.0106540,0.9878477,0.2157880,0.0493031,-0.0639358,0.3006003,-0.2110302,0.0326091,0.9947746,-0.1184281,0.1200460,0.0481886
590,1782728486.155874968,20.203456879,3495607,5,0.2894670,0.2053617,-0.0101506,0.9878477,0.2157640,0.0492911,-0.0634085,0.2994858,-0.2104550,0.0326810,0.9941155,-0.1184401,0.1198542,0.0481766
591,1782728486.189944506,20.235070622,3495641,5,0.2895149,0.2060688,-0.0099110,0.9877998,0.2157280,0.0493151,-0.0631569,0.2959864,-0.2104430,0.0326330,0.9887106,-0.1184281,0.1184521,0.0481646
592,1782728486.221475363,20.270012439,3495673,5,0.2895509,0.2065002,-0.0097432,0.9877878,0.2157041,0.0494110,-0.0630610,0.2948119,-0.2104550,0.0326211,0.9878357,-0.1184401,0.1031962,0.0480567
593,1782728486.251840830,20.301520706,3495703,5,0.2903059,0.2065481,-0.0097671,0.9878117,0.2156681,0.0495188,-0.0630969,0.2949318,-0.2104310,0.0326450,0.9878357,-0.1185240,0.0857831,0.0481167
594,1782728486.289009809,20.331244597,3495740,5,0.2919837,0.2064642,-0.0098870,0.9878836,0.2156202,0.0495787,-0.0632408,0.2943925,-0.2100715,0.0327289,0.9869009,-0.1184281,0.0748415,0.0481526
595,1782728486.322165012,20.368254031,3495773,5,0.2923432,0.2065002,-0.0098990,0.9878957,0.2156322,0.0506573,-0.0638639,0.2943925,-0.2100955,0.0327049,0.9869369,-0.1184641,0.0675671,0.0481526
596,1782728486.349599600,20.401299372,3495801,5,0.2926668,0.2064403,-0.0099349,0.9878957,0.2156082,0.0509090,-0.0637441,0.2946562,-0.2100955,0.0326930,0.9869848,-0.1185000,0.0642954,0.0481167
597,1782728486.387546062,20.429570352,3495839,5,0.2920316,0.2064283,-0.0099110,0.9878836,0.2155483,0.0508850,-0.0636243,0.2936255,-0.2100955,0.0326930,0.9868530,-0.1185000,0.0632408,0.0481286
598,1782728486.424746275,20.467127580,3495876,5,0.2915402,0.2064642,-0.0099349,0.9878357,0.2154644,0.0508371,-0.0636602,0.2926188,-0.2101194,0.0327049,0.9865774,-0.1185000,0.0631928,0.0481167
599,1782728486.455924511,20.503902831,3495907,5,0.2914923,0.2064523,-0.0099110,0.9878477,0.2154284,0.0508371,-0.0632048,0.2923432,-0.2100955,0.0327049,0.9865774,-0.1184760,0.0632048,0.0481167
600,1782728486.484519482,20.535391450,3495936,5,0.2913845,0.2064403,-0.0099110,0.9878477,0.2154524,0.0507652,-0.0632288,0.2925110,-0.2101194,0.0326810,0.9866373,-0.1185000,0.0633007,0.0481047
601,1782728486.523410797,20.563833540,3495975,5,0.2915043,0.2064762,-0.0098870,0.9878597,0.2154404,0.0508011,-0.0632527,0.2937933,-0.2101314,0.0327049,0.9870208,-0.1185000,0.0639598,0.0481167
602,1782728486.556766033,20.602692634,3496008,5,0.2916601,0.2064523,-0.0099469,0.9878716,0.2154164,0.0509929,-0.0637800,0.2961781,-0.2101194,0.0326930,0.9871407,-0.1185240,0.0641635,0.0481286
603,1782728486.613879442,20.636576273,3496065,5,0.2917919,0.2063204,-0.0100188,0.9878716,0.2153805,0.0509569,-0.0637681,0.2973047,-0.2101554,0.0326690,0.9874402,-0.1185000,0.0643793,0.0481167
604,1782728486.628138542,20.693661003,3496079,5,0.2917080,0.2063204,-0.0099948,0.9878477,0.2153805,0.0509569,-0.0637561,0.2970410,-0.2102033,0.0326450,0.9874163,-0.1185000,0.0643553,0.0481047
605,1782728486.651795387,20.707333566,3496103,5,0.2916721,0.2063204,-0.0099948,0.9878477,0.2153685,0.0509569,-0.0637441,0.2966335,-0.2102153,0.0326211,0.9873923,-0.1185240,0.0643193,0.0480687
606,1782728486.686034203,20.731337819,3496137,5,0.2916481,0.2062845,-0.0100068,0.9878477,0.2153925,0.0509569,-0.0637681,0.2965976,-0.2101913,0.0326211,0.9874163,-0.1185000,0.0642714,0.0480687
607,1782728486.720235825,20.765731426,3496171,5,0.2916601,0.2062605,-0.0100308,0.9878357,0.2153565,0.0509569,-0.0637441,0.2969931,-0.2101793,0.0326450,0.9874402,-0.1185240,0.0642834,0.0480807
608,1782728486.754331112,20.800256461,3496206,5,0.2916601,0.2062965,-0.0100188,0.9878597,0.2153445,0.0509449,-0.0636722,0.2972327,-0.2101913,0.0326450,0.9874762,-0.1184760,0.0643193,0.0480687
609,1782728486.787509680,20.833479887,3496239,5,0.2916481,0.2062845,-0.0100068,0.9878716,0.2153326,0.0509569,-0.0636362,0.2972807,-0.2101793,0.0326690,0.9874762,-0.1185000,0.0643074,0.0480807
610,1782728486.820764780,20.867117247,3496272,5,0.2916241,0.2062725,-0.0100188,0.9878477,0.2153086,0.0509569,-0.0636602,0.2972327,-0.2101554,0.0326930,0.9874762,-0.1185000,0.0642954,0.0480927
611,1782728486.854961634,20.900579240,3496306,5,0.2916002,0.2062725,-0.0100188,0.9878716,0.2153206,0.0509569,-0.0636482,0.2970410,-0.2101554,0.0326930,0.9874762,-0.1185240,0.0643074,0.0480927
612,1782728486.885460138,20.934082387,3496337,5,0.2916002,0.2062845,-0.0100188,0.9878477,0.2153086,0.0509330,-0.0636243,0.2969331,-0.2101793,0.0326570,0.9874762,-0.1185480,0.0643193,0.0480807
613,1782728486.924483776,20.964795173,3496376,5,0.2916002,0.2062965,-0.0100068,0.9878716,0.2152607,0.0509330,-0.0636482,0.2969092,-0.2101554,0.0327049,0.9874522,-0.1184760,0.0642954,0.0480927
614,1782728486.954618931,21.003852865,3496406,5,0.2916002,0.2062965,-0.0100188,0.9878597,0.2152487,0.0509449,-0.0636602,0.2968732,-0.2101314,0.0327289,0.9874522,-0.1185000,0.0643074,0.0480927
615,1782728486.989971399,21.034045475,3496441,5,0.2916002,0.2062845,-0.0100188,0.9878477,0.2152247,0.0509330,-0.0636482,0.2967654,-0.2101554,0.0327289,0.9874522,-0.1185240,0.0642954,0.0480927
616,1782728487.023241520,21.069791701,3496474,5,0.2915882,0.2062845,-0.0100068,0.9878477,0.2152247,0.0509569,-0.0636482,0.2966695,-0.2101314,0.0327409,0.9874522,-0.1184880,0.0642834,0.0480807
617,1782728487.056328535,21.102676684,3496508,5,0.2915882,0.2062965,-0.0099948,0.9878716,0.2152007,0.0509449,-0.0636362,0.2966695,-0.2101554,0.0327169,0.9874762,-0.1184760,0.0642954,0.0480807
618,1782728487.089888096,21.136238713,3496541,5,0.2915762,0.2062845,-0.0100188,0.9878477,0.2152247,0.0509210,-0.0636482,0.2966455,-0.2101554,0.0327169,0.9874762,-0.1184760,0.0643074,0.0481047
619,1782728487.122742414,21.169737155,3496574,5,0.2916002,0.2062965,-0.0100308,0.9878357,0.2152127,0.0509330,-0.0636482,0.2966455,-0.2101554,0.0326930,0.9874522,-0.1184521,0.0642834,0.0480927
620,1782728487.156224966,21.202174124,3496607,5,0.2915762,0.2063084,-0.0100188,0.9878597,0.2151648,0.0509449,-0.0636602,0.2966935,-0.2101554,0.0327169,0.9874762,-0.1185240,0.0642954,0.0480807
621,1782728487.190476894,21.236054307,3496642,5,0.2915762,0.2062965,-0.0100188,0.9878716,0.2151648,0.0509569,-0.0636602,0.2967294,-0.2101554,0.0327289,0.9874762,-0.1185000,0.0642954,0.0480927
622,1782728487.223736763,21.270036733,3496675,5,0.2916002,0.2062845,-0.0100068,0.9878597,0.2151648,0.0509449,-0.0636602,0.2967055,-0.2101793,0.0327049,0.9874762,-0.1184641,0.0642954,0.0480567
623,1782728487.256972790,21.303056184,3496708,5,0.2915882,0.2062965,-0.0100188,0.9878357,0.2151887,0.0509330,-0.0636362,0.2967414,-0.2101793,0.0327289,0.9874762,-0.1185240,0.0642954,0.0480927
624,1782728487.287224531,21.336603172,3496738,5,0.2915762,0.2062845,-0.0100308,0.9878237,0.2151768,0.0509330,-0.0636602,0.2967055,-0.2101554,0.0327289,0.9874762,-0.1185000,0.0642954,0.0480807
625,1782728487.325232983,21.366958282,3496776,5,0.2915762,0.2063084,-0.0100188,0.9878477,0.2151168,0.0509449,-0.0636602,0.2967414,-0.2101793,0.0327289,0.9874522,-0.1185240,0.0643074,0.0480927
626,1782728487.358652592,21.405049991,3496810,5,0.2916002,0.2062965,-0.0100188,0.9878477,0.2151168,0.0509449,-0.0636482,0.2967893,-0.2101554,0.0327289,0.9874522,-0.1185480,0.0643074,0.0480807
627,1782728487.390868187,21.438051554,3496842,5,0.2916002,0.2063084,-0.0100068,0.9878477,0.2151528,0.0509569,-0.0636482,0.2967774,-0.2101554,0.0327289,0.9874762,-0.1184880,0.0642954,0.0480807
628,1782728487.423053503,21.470541708,3496874,5,0.2916002,0.2063084,-0.0100308,0.9878357,0.2151288,0.0509449,-0.0636602,0.2967893,-0.2101554,0.0327649,0.9874522,-0.1185000,0.0642834,0.0480927
629,1782728487.457240582,21.503222204,3496909,5,0.2916002,0.2063084,-0.0100068,0.9878357,0.2151288,0.0509449,-0.0636602,0.2967893,-0.2101554,0.0327529,0.9874762,-0.1185360,0.0643074,0.0480927
630,1782728487.490715742,21.536567650,3496942,5,0.2915762,0.2062965,-0.0100188,0.9878597,0.2151168,0.0509330,-0.0636482,0.2967654,-0.2101554,0.0327529,0.9874522,-0.1185240,0.0642834,0.0480807
631,1782728487.523985863,21.570686784,3496975,5,0.2915762,0.2062965,-0.0100068,0.9878477,0.2151168,0.0509569,-0.0636482,0.2967654,-0.2101554,0.0327649,0.9874762,-0.1185360,0.0642954,0.0480927
632,1782728487.557245016,21.603619897,3497008,5,0.2915882,0.2062845,-0.0100068,0.9878237,0.2150929,0.0509449,-0.0636482,0.2967654,-0.2101554,0.0327289,0.9874522,-0.1185240,0.0642954,0.0480807
633,1782728487.590402365,21.636931549,3497042,5,0.2915762,0.2062845,-0.0100188,0.9878357,0.2151168,0.0509449,-0.0636482,0.2967414,-0.2101554,0.0327649,0.9874522,-0.1185599,0.0643074,0.0480807
634,1782728487.623724461,21.670211841,3497075,5,0.2915642,0.2062845,-0.0100188,0.9878357,0.2151049,0.0509449,-0.0636602,0.2967414,-0.2101793,0.0327409,0.9874762,-0.1185240,0.0642954,0.0480807
635,1782728487.705396414,21.703024214,3497156,5,0.2915642,0.2062965,-0.0100308,0.9878357,0.2150809,0.0509449,-0.0636243,0.2967534,-0.2101554,0.0327529,0.9874522,-0.1185120,0.0642834,0.0480807
636,1782728487.714913845,21.785460406,3497166,5,0.2915762,0.2062965,-0.0100068,0.9878357,0.2150689,0.0509330,-0.0636482,0.2967534,-0.2101793,0.0327529,0.9874522,-0.1185719,0.0642954,0.0480807
637,1782728487.758524418,21.794718461,3497210,5,0.2915882,0.2063084,-0.0100188,0.9878477,0.2150210,0.0509569,-0.0636602,0.2967414,-0.2101554,0.0327649,0.9874642,-0.1185240,0.0642954,0.0480927
638,1782728487.791715384,21.838335945,3497243,5,0.2915762,0.2062965,-0.0100188,0.9878237,0.2150090,0.0509569,-0.0636482,0.2967414,-0.2101793,0.0327649,0.9874522,-0.1184880,0.0642954,0.0480687
639,1782728487.822229862,21.871664334,3497273,5,0.2915762,0.2062965,-0.0100068,0.9878237,0.2150330,0.0509449,-0.0636482,0.2967774,-0.2101554,0.0327529,0.9874762,-0.1184521,0.0642954,0.0480807
640,1782728487.858351707,21.901651273,3497309,5,0.2915762,0.2063084,-0.0100188,0.9878357,0.2150210,0.0509569,-0.0636482,0.2967534,-0.2101793,0.0327649,0.9874762,-0.1184521,0.0643074,0.0480927
641,1782728487.890443325,21.938160179,3497342,5,0.2915762,0.2063084,-0.0100188,0.9878477,0.2150090,0.0509449,-0.0636482,0.2967534,-0.2101554,0.0327649,0.9874522,-0.1185480,0.0642954,0.0480807
642,1782728487.924623966,21.970526682,3497376,5,0.2915762,0.2063084,-0.0100308,0.9878477,0.2150090,0.0509449,-0.0636482,0.2968013,-0.2101554,0.0327649,0.9874762,-0.1184760,0.0642954,0.0480927
643,1782728487.956088781,22.004161481,3497407,5,0.2915762,0.2063084,-0.0100068,0.9878237,0.2150090,0.0509449,-0.0636482,0.2968013,-0.2101554,0.0327529,0.9874522,-0.1184760,0.0642954,0.0480807
644,1782728487.991218805,22.035935644,3497442,5,0.2915762,0.2062965,-0.0100188,0.9878477,0.2149970,0.0509449,-0.0636482,0.2967774,-0.2101554,0.0327769,0.9874522,-0.1185360,0.0643074,0.0480807
645,1782728488.023634911,22.071174110,3497475,5,0.2915762,0.2062965,-0.0100188,0.9878237,0.2149850,0.0509449,-0.0636602,0.2967774,-0.2101554,0.0327529,0.9874762,-0.1184880,0.0642954,0.0480807
646,1782728488.057794809,22.103687689,3497509,5,0.2915762,0.2063084,-0.0100068,0.9878477,0.2149730,0.0509449,-0.0636243,0.2967534,-0.2101554,0.0327529,0.9874522,-0.1185000,0.0642954,0.0480807
647,1782728488.091744184,22.137139858,3497543,5,0.2915762,0.2063084,-0.0100308,0.9878597,0.2149611,0.0509449,-0.0636362,0.2967534,-0.2101793,0.0327888,0.9874762,-0.1185480,0.0642954,0.0480927
648,1782728488.122469425,22.170871427,3497573,5,0.2915642,0.2062965,-0.0100188,0.9878477,0.2149611,0.0509569,-0.0636362,0.2967294,-0.2101554,0.0327649,0.9874762,-0.1185360,0.0642954,0.0480927
649,1782728488.160378933,22.202056964,3497612,5,0.2915642,0.2063084,-0.0100188,0.9878597,0.2149131,0.0509449,-0.0636482,0.2967294,-0.2101554,0.0327649,0.9874762,-0.1185000,0.0642954,0.0480927
650,1782728488.192718506,22.239542893,3497644,5,0.2915762,0.2062845,-0.0100188,0.9878357,0.2148891,0.0509449,-0.0636482,0.2967534,-0.2101554,0.0327769,0.9874762,-0.1185240,0.0642954,0.0480927
651,1782728488.225903511,22.272271070,3497677,5,0.2915762,0.2062845,-0.0100188,0.9878237,0.2149011,0.0509449,-0.0636482,0.2967414,-0.2101554,0.0327409,0.9874522,-0.1185240,0.0643074,0.0480807
652,1782728488.260026932,22.305346107,3497711,5,0.2915762,0.2062965,-0.0100308,0.9878477,0.2149011,0.0509449,-0.0636362,0.2967294,-0.2101554,0.0327649,0.9874522,-0.1185480,0.0642954,0.0480927
653,1782728488.291301012,22.339333013,3497743,5,0.2915642,0.2062965,-0.0100188,0.9878477,0.2148891,0.0509330,-0.0636362,0.2967534,-0.2101554,0.0327649,0.9874762,-0.1185000,0.0642954,0.0480927
