policy_step,dataset_index,dataset_frame,inference_s,action_source,loop_s,sent_to_robot,arm_state,left_hand_state,right_hand_state,predicted_action,limited_arm,limited_left_hand,limited_right_hand,dataset_state,dataset_action
267,267,267,0.0,dataset,0.0860296049995668,True,"[0.160061314702034, 0.3000969886779785, -0.5076277852058411, 1.001270055770874, -1.2178969383239746, -0.021200094372034073, 0.19252657890319824, 0.17540112137794495, -0.24093087017536163, 0.5232672095298767, 1.0718810558319092, 0.27098730206489563, 0.05373726412653923, -0.19197531044483185]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 0.0, 0.0, 8.0, 0.0, 503.0]","[-0.27453580498695374, 0.25946879386901855, -0.5914588570594788, -0.14037871360778809, -1.17779541015625, -0.11416705697774887, -0.06685337424278259, -1.0057412385940552, -0.2612634003162384, 0.7762296795845032, 1.1971746683120728, -0.07979042828083038, 0.24363389611244202, -0.12853865325450897, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]","[0.15006130933761597, 0.2900969982147217, -0.5176277756690979, 0.9912700653076172, -1.2078969478607178, -0.031200094148516655, 0.1825265735387802, 0.16540111601352692, -0.25093087553977966, 0.5332671999931335, 1.081881046295166, 0.2609873116016388, 0.06373726576566696, -0.18197530508041382]","[286.0, 0.2999999523162842, 0.30000001192092896, 0.20000004768371582, 0.10000038146972656, 885.0]","[0.2999999523162842, 0.30000001192092896, 0.30000001192092896, 0.19999980926513672, 0.10000000149011612, 453.0]","[-0.18335863947868347, 0.31082287430763245, -0.6261997222900391, 0.13859756290912628, -1.1664845943450928, -0.012835104949772358, 0.04978246986865997, -0.8399384021759033, -0.2945602834224701, 0.7509435415267944, 1.1635843515396118, -0.06871754676103592, 0.2578166425228119, -0.12088488042354584, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.3240000009536743, 0.30000001192092896, 0.29899999499320984, 0.33799999952316284, 0.593999981880188, 0.0]","[-0.27453580498695374, 0.25946879386901855, -0.5914588570594788, -0.14037871360778809, -1.17779541015625, -0.11416705697774887, -0.06685337424278259, -1.0057412385940552, -0.2612634003162384, 0.7762296795845032, 1.1971746683120728, -0.07979042828083038, 0.24363389611244202, -0.12853865325450897, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
268,268,268,0.0,dataset,0.1103311280003254,True,"[0.15996544063091278, 0.3001209497451782, -0.5094015002250671, 1.001270055770874, -1.217824935913086, -0.021991053596138954, 0.1925385594367981, 0.17531722784042358, -0.24107468128204346, 0.5256280899047852, 1.0743857622146606, 0.2700525224208832, 0.056050222367048264, -0.1911364048719406]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 0.0, 0.0, 8.0, 0.0, 503.0]","[-0.27689990401268005, 0.25911301374435425, -0.5903967618942261, -0.14151613414287567, -1.177680492401123, -0.10991568863391876, -0.06589840352535248, -1.013727068901062, -0.26095670461654663, 0.7733025550842285, 1.2008665800094604, -0.0727575495839119, 0.2420864701271057, -0.1271868795156479, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]","[0.14996543526649475, 0.2901209592819214, -0.519401490688324, 0.9912700653076172, -1.207824945449829, -0.031991053372621536, 0.18253855407238007, 0.16531722247600555, -0.2510746717453003, 0.535628080368042, 1.0843857526779175, 0.26005253195762634, 0.066050224006176, -0.18113639950752258]","[286.0, 0.2999999523162842, 0.30000001192092896, 0.20000004768371582, 0.10000038146972656, 885.0]","[0.2999999523162842, 0.30000001192092896, 0.30000001192092896, 0.19999980926513672, 0.10000000149011612, 453.0]","[-0.18373015522956848, 0.3083660900592804, -0.6264634132385254, 0.13856160640716553, -1.1639678478240967, -0.012691294774413109, 0.04980643838644028, -0.8420596122741699, -0.2955549657344818, 0.7501286268234253, 1.1647348403930664, -0.06871754676103592, 0.2607887387275696, -0.12093281745910645, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.32499998807907104, 0.30000001192092896, 0.29899999499320984, 0.3400000035762787, 0.593999981880188, 0.0]","[-0.27689990401268005, 0.25911301374435425, -0.5903967618942261, -0.14151613414287567, -1.177680492401123, -0.10991568863391876, -0.06589840352535248, -1.013727068901062, -0.26095670461654663, 0.7733025550842285, 1.2008665800094604, -0.0727575495839119, 0.2420864701271057, -0.1271868795156479, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
269,269,269,0.0,dataset,0.08997951899982581,True,"[0.15988154709339142, 0.30014491081237793, -0.511810302734375, 1.001270055770874, -1.21748948097229, -0.024100277572870255, 0.19264641404151917, 0.1741427779197693, -0.24275246262550354, 0.5327467322349548, 1.079275369644165, 0.26743996143341064, 0.06306099146604538, -0.18546786904335022]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 0.0, 0.0, 8.0, 0.0, 503.0]","[-0.27891650795936584, 0.25762128829956055, -0.5923784375190735, -0.14237891137599945, -1.1761653423309326, -0.1098022311925888, -0.06304469704627991, -1.0209875106811523, -0.2590680420398712, 0.7703651785850525, 1.2033703327178955, -0.07014483958482742, 0.24227681756019592, -0.12338581681251526, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.3799999952316284, 0.3799999952316284, 0.3799999952316284, 0.2933333218097687, 0.19333332777023315, 0.0]","[0.1498815417289734, 0.2901449203491211, -0.5218102931976318, 0.9912700653076172, -1.2074894905090332, -0.034100279211997986, 0.18264640867710114, 0.16414277255535126, -0.2527524530887604, 0.5427467226982117, 1.0892753601074219, 0.2574399709701538, 0.07306098937988281, -0.1754678636789322]","[286.0, 0.2999999523162842, 0.30000001192092896, 0.20000004768371582, 0.10000038146972656, 885.0]","[0.3799999952316284, 0.3799999952316284, 0.3799999952316284, 0.2933335304260254, 0.19333332777023315, 453.0]","[-0.18396984040737152, 0.30522623658180237, -0.6264514327049255, 0.13856160640716553, -1.1637042760849, -0.012343752197921276, 0.04987834393978119, -0.8453672528266907, -0.2953392565250397, 0.7496132850646973, 1.1697921752929688, -0.06817825883626938, 0.26124411821365356, -0.12089686095714569, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.32499998807907104, 0.30000001192092896, 0.29899999499320984, 0.3400000035762787, 0.593999981880188, 0.0]","[-0.27891650795936584, 0.25762128829956055, -0.5923784375190735, -0.14237891137599945, -1.1761653423309326, -0.1098022311925888, -0.06304469704627991, -1.0209875106811523, -0.2590680420398712, 0.7703651785850525, 1.2033703327178955, -0.07014483958482742, 0.24227681756019592, -0.12338581681251526, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.3799999952316284, 0.3799999952316284, 0.3799999952316284, 0.2933333218097687, 0.19333332777023315, 0.0]"
270,270,270,0.0,dataset,0.11867321099998662,True,"[0.15988154709339142, 0.3001689016819, -0.5140633583068848, 1.001281976699829, -1.2173097133636475, -0.02653307467699051, 0.19280222058296204, 0.17377126216888428, -0.24284833669662476, 0.535646915435791, 1.0832061767578125, 0.2645757496356964, 0.06421148031949997, -0.18435333669185638]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 0.0, 0.0, 8.0, 0.0, 503.0]","[-0.2808391749858856, 0.25604790449142456, -0.5942907333374023, -0.14263595640659332, -1.1749141216278076, -0.10957234352827072, -0.0600762777030468, -1.0271984338760376, -0.2579650282859802, 0.7686411142349243, 1.2073829174041748, -0.06494461745023727, 0.238172248005867, -0.11882638186216354, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.6435294151306152, 0.6435294151306152, 0.6435294151306152, 0.6007843017578125, 0.5007843375205994, 0.0]","[0.1498815417289734, 0.2901689112186432, -0.5240633487701416, 0.9912819862365723, -1.2073097229003906, -0.03653307259082794, 0.182802215218544, 0.16377125680446625, -0.2528483271598816, 0.5456469058990479, 1.0932061672210693, 0.2545757591724396, 0.0742114782333374, -0.17435333132743835]","[286.0, 0.2999999523162842, 0.30000001192092896, 0.20000004768371582, 0.10000038146972656, 885.0]","[0.6435294151306152, 0.6435294151306152, 0.6435294151306152, 0.6007843017578125, 0.5007843375205994, 453.0]","[-0.1850244551897049, 0.3009238839149475, -0.6265352964401245, 0.13856160640716553, -1.162817358970642, -0.012080099433660507, 0.04987834393978119, -0.8497294783592224, -0.2953032851219177, 0.749493420124054, 1.174837589263916, -0.067123644053936, 0.26269420981407166, -0.11987820267677307, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.328000009059906, 0.30000001192092896, 0.29899999499320984, 0.3409999907016754, 0.593999981880188, 0.0]","[-0.2808391749858856, 0.25604790449142456, -0.5942907333374023, -0.14263595640659332, -1.1749141216278076, -0.10957234352827072, -0.0600762777030468, -1.0271984338760376, -0.2579650282859802, 0.7686411142349243, 1.2073829174041748, -0.06494461745023727, 0.238172248005867, -0.11882638186216354, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.6435294151306152, 0.6435294151306152, 0.6435294151306152, 0.6007843017578125, 0.5007843375205994, 0.0]"
271,271,271,0.0,dataset,0.11366411400013021,True,"[0.15990552306175232, 0.3001808822154999, -0.5178743004798889, 1.0012940168380737, -1.2168422937393188, -0.03027215227484703, 0.19292205572128296, 0.17202156782150269, -0.24354343116283417, 0.5420704483985901, 1.0895098447799683, 0.26020148396492004, 0.07017962634563446, -0.17949973046779633]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 0.0, 0.0, 8.0, 0.0, 503.0]","[-0.2820223569869995, 0.2535928785800934, -0.5982145071029663, -0.1452081948518753, -1.1717140674591064, -0.11066490411758423, -0.05485592037439346, -1.0308332443237305, -0.2561659514904022, 0.7668631672859192, 1.208560585975647, -0.057272862643003464, 0.23684266209602356, -0.12131351977586746, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8647058606147766, 0.8647058606147766, 0.8647058606147766, 0.8588235378265381, 0.7588235139846802, 0.0]","[0.1499055176973343, 0.29018089175224304, -0.5278742909431458, 0.9912940263748169, -1.206842303276062, -0.04027215391397476, 0.18292205035686493, 0.16202156245708466, -0.2535434365272522, 0.5520704388618469, 1.099509835243225, 0.2502014935016632, 0.0801796242594719, -0.1694997251033783]","[286.0, 0.2999999523162842, 0.30000001192092896, 0.20000004768371582, 0.10000038146972656, 885.0]","[0.8647058010101318, 0.8647058606147766, 0.8647058606147766, 0.8588237762451172, 0.7588235139846802, 453.0]","[-0.18613898754119873, 0.2979518175125122, -0.6267989277839661, 0.13857360184192657, -1.1625896692276, -0.01158874575048685, 0.0499262809753418, -0.852737545967102, -0.29537519812583923, 0.7494694590568542, 1.1776058673858643, -0.06714761257171631, 0.26352113485336304, -0.11965050548315048, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.328000009059906, 0.30000001192092896, 0.29899999499320984, 0.3409999907016754, 0.593999981880188, 0.0]","[-0.2820223569869995, 0.2535928785800934, -0.5982145071029663, -0.1452081948518753, -1.1717140674591064, -0.11066490411758423, -0.05485592037439346, -1.0308332443237305, -0.2561659514904022, 0.7668631672859192, 1.208560585975647, -0.057272862643003464, 0.23684266209602356, -0.12131351977586746, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8647058606147766, 0.8647058606147766, 0.8647058606147766, 0.8588235378265381, 0.7588235139846802, 0.0]"
272,272,272,0.0,dataset,0.11236131700024998,True,"[0.15992948412895203, 0.30014491081237793, -0.519504189491272, 1.0013298988342285, -1.2162550687789917, -0.032944634556770325, 0.19299396872520447, 0.17137442529201508, -0.24354343116283417, 0.5447309613227844, 1.0926496982574463, 0.2568938434123993, 0.07106645405292511, -0.17891250550746918]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 0.0, 0.0, 8.0, 0.0, 503.0]","[-0.28468745946884155, 0.2540624737739563, -0.5994651317596436, -0.14621397852897644, -1.172187089920044, -0.11116786301136017, -0.051538318395614624, -1.032700538635254, -0.25504809617996216, 0.764611542224884, 1.2091835737228394, -0.05498802289366722, 0.23384378850460052, -0.12303650379180908, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.149929478764534, 0.2901449203491211, -0.5295041799545288, 0.9913299083709717, -1.2062550783157349, -0.04294463247060776, 0.18299396336078644, 0.16137441992759705, -0.2535434365272522, 0.5547309517860413, 1.1026496887207031, 0.24689383804798126, 0.08106645196676254, -0.16891250014305115]","[286.0, 0.2999999523162842, 0.30000001192092896, 0.20000004768371582, 0.10000038146972656, 885.0]","[0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.9000000953674316, 0.800000011920929, 453.0]","[-0.1868939995765686, 0.2927865982055664, -0.6272663474082947, 0.13853764533996582, -1.1621103286743164, -0.011540808714926243, 0.050453588366508484, -0.8561410903930664, -0.29599836468696594, 0.7492537498474121, 1.1804940700531006, -0.0665244311094284, 0.2636529505252838, -0.11965050548315048, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.33899998664855957, 0.30000001192092896, 0.3070000112056732, 0.31200000643730164, 0.593999981880188, 0.0]","[-0.28468745946884155, 0.2540624737739563, -0.5994651317596436, -0.14621397852897644, -1.172187089920044, -0.11116786301136017, -0.051538318395614624, -1.032700538635254, -0.25504809617996216, 0.764611542224884, 1.2091835737228394, -0.05498802289366722, 0.23384378850460052, -0.12303650379180908, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
273,273,273,0.0,dataset,0.09085621899976104,True,"[0.1599894016981125, 0.3001209497451782, -0.5211939811706543, 1.0013539791107178, -1.2162190675735474, -0.036072518676519394, 0.19301792979240417, 0.16839034855365753, -0.24356739223003387, 0.5501238703727722, 1.0987616777420044, 0.2544131278991699, 0.07993478327989578, -0.17404690384864807]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.28747400641441345, 0.2533767521381378, -0.6003705263137817, -0.14612255990505219, -1.173859715461731, -0.11249179393053055, -0.04867320507764816, -1.0338479280471802, -0.25229379534721375, 0.7635814547538757, 1.20926833152771, -0.05259072035551071, 0.22959257662296295, -0.1298091858625412, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.14998939633369446, 0.2901209592819214, -0.5311939716339111, 0.9913539886474609, -1.2062190771102905, -0.046072520315647125, 0.18301792442798615, 0.1583903431892395, -0.25229379534721375, 0.560123860836029, 1.1087616682052612, 0.2444131225347519, 0.08993478119373322, -0.16404689848423004]","[286.0, 0.2999999523162842, 0.30000001192092896, 0.20000004768371582, 0.10000038146972656, 885.0]","[0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.9000000953674316, 0.800000011920929, 453.0]","[-0.1879965364933014, 0.29143238067626953, -0.6283688545227051, 0.13850168883800507, -1.161834716796875, -0.011540808714926243, 0.05053747817873955, -0.8578188419342041, -0.2961302101612091, 0.7488223314285278, 1.1804701089859009, -0.06632070243358612, 0.26359304785728455, -0.11967447400093079, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.33899998664855957, 0.30000001192092896, 0.3070000112056732, 0.31200000643730164, 0.593999981880188, 0.0]","[-0.28747400641441345, 0.2533767521381378, -0.6003705263137817, -0.14612255990505219, -1.173859715461731, -0.11249179393053055, -0.04867320507764816, -1.0338479280471802, -0.25229379534721375, 0.7635814547538757, 1.20926833152771, -0.05259072035551071, 0.22959257662296295, -0.1298091858625412, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
274,274,274,0.0,dataset,0.11376401300003636,True,"[0.16004933416843414, 0.3000969886779785, -0.5218650698661804, 1.0013659000396729, -1.2160753011703491, -0.037762295454740524, 0.19304190576076508, 0.16811470687389374, -0.24356739223003387, 0.5530000925064087, 1.1016498804092407, 0.25368207693099976, 0.08254734426736832, -0.17202156782150269]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.2872326970100403, 0.25182971358299255, -0.5986737012863159, -0.14967629313468933, -1.172600507736206, -0.10992579162120819, -0.04532745108008385, -1.0357800722122192, -0.25342950224876404, 0.7627121806144714, 1.2081263065338135, -0.04166855290532112, 0.21857358515262604, -0.1354026198387146, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.1500493288040161, 0.2900969982147217, -0.5318650603294373, 0.991365909576416, -1.2060753107070923, -0.047762297093868256, 0.18304190039634705, 0.1581147015094757, -0.25342950224876404, 0.5630000829696655, 1.1116498708724976, 0.24368207156658173, 0.09254734218120575, -0.16202156245708466]","[286.0, 0.2999999523162842, 0.30000001192092896, 0.20000004768371582, 0.10000038146972656, 885.0]","[0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.9000000953674316, 0.800000011920929, 453.0]","[-0.19093267619609833, 0.29160016775131226, -0.6297950148582458, 0.1384897083044052, -1.16184663772583, -0.011564777232706547, 0.05110073462128639, -0.8595206141471863, -0.2958306074142456, 0.7488462924957275, 1.1804461479187012, -0.06567355245351791, 0.26329341530799866, -0.11985423415899277, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.3790000081062317, 0.3479999899864197, 0.34599998593330383, 0.3330000042915344, 0.5960000157356262, 0.0]","[-0.2872326970100403, 0.25182971358299255, -0.5986737012863159, -0.14967629313468933, -1.172600507736206, -0.10992579162120819, -0.04532745108008385, -1.0357800722122192, -0.25342950224876404, 0.7627121806144714, 1.2081263065338135, -0.04166855290532112, 0.21857358515262604, -0.1354026198387146, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
275,275,275,0.0,dataset,0.09278575899952557,True,"[0.16024108231067657, 0.3000969886779785, -0.5249450206756592, 1.001425862312317, -1.2160273790359497, -0.04018310829997063, 0.19302991032600403, 0.16619724035263062, -0.24354343116283417, 0.5574821829795837, 1.10731840133667, 0.252315878868103, 0.088791124522686, -0.16631707549095154]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 0.0, 0.0, 8.0, 0.0, 503.0]","[-0.2868063449859619, 0.25149276852607727, -0.5977417230606079, -0.15562844276428223, -1.172417163848877, -0.10724911838769913, -0.039287351071834564, -1.0361659526824951, -0.2539057731628418, 0.7617710828781128, 1.2035261392593384, -0.030242135748267174, 0.20505215227603912, -0.1431339830160141, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.15024107694625854, 0.2900969982147217, -0.534945011138916, 0.9914258718490601, -1.2060273885726929, -0.05018310993909836, 0.183029904961586, 0.15619723498821259, -0.2535434365272522, 0.5674821734428406, 1.1173183917999268, 0.242315873503685, 0.09879112243652344, -0.1563170701265335]","[286.0, 0.2999999523162842, 0.30000001192092896, 0.20000004768371582, 0.10000038146972656, 885.0]","[0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.9000000953674316, 0.800000011920929, 453.0]","[-0.19377294182777405, 0.2911927103996277, -0.630010724067688, 0.1384897083044052, -1.1618705987930298, -0.011552792973816395, 0.05137637257575989, -0.860515296459198, -0.29579463601112366, 0.7487983703613281, 1.180434226989746, -0.062126222997903824, 0.26135197281837463, -0.12021376192569733, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.3790000081062317, 0.3479999899864197, 0.34599998593330383, 0.3330000042915344, 0.5960000157356262, 0.0]","[-0.2868063449859619, 0.25149276852607727, -0.5977417230606079, -0.15562844276428223, -1.172417163848877, -0.10724911838769913, -0.039287351071834564, -1.0361659526824951, -0.2539057731628418, 0.7617710828781128, 1.2035261392593384, -0.030242135748267174, 0.20505215227603912, -0.1431339830160141, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
276,276,276,0.0,dataset,0.10122040099849983,True,"[0.16021710634231567, 0.3001329302787781, -0.5269224047660828, 1.001425862312317, -1.2159194946289062, -0.04158526286482811, 0.19307784736156464, 0.16568191349506378, -0.24387899041175842, 0.5595195293426514, 1.108289122581482, 0.2522919178009033, 0.0905408188700676, -0.16467523574829102]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.28685280680656433, 0.2518981099128723, -0.5949022769927979, -0.16282802820205688, -1.1740418672561646, -0.10271470993757248, -0.03309621289372444, -1.038661003112793, -0.2560526728630066, 0.7580509185791016, 1.197864055633545, -0.024928469210863113, 0.1911013126373291, -0.1447620540857315, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.15021710097789764, 0.29013293981552124, -0.5369223952293396, 0.9914258718490601, -1.2059195041656494, -0.05158526450395584, 0.1830778419971466, 0.15568190813064575, -0.25387898087501526, 0.5695195198059082, 1.1182891130447388, 0.2422919124364853, 0.10054081678390503, -0.15467523038387299]","[286.0, 0.2999999523162842, 0.30000001192092896, 0.20000004768371582, 0.10000038146972656, 885.0]","[0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.9000000953674316, 0.800000011920929, 453.0]","[-0.1955106556415558, 0.2902939021587372, -0.6305380463600159, 0.13845375180244446, -1.1618586778640747, -0.011444934643805027, 0.05231114476919174, -0.8610665798187256, -0.2958306074142456, 0.7488462924957275, 1.180302381515503, -0.056769274175167084, 0.257289320230484, -0.12056130915880203, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.4099999964237213, 0.38199999928474426, 0.37599998712539673, 0.36000001430511475, 0.6209999918937683, 0.0]","[-0.28685280680656433, 0.2518981099128723, -0.5949022769927979, -0.16282802820205688, -1.1740418672561646, -0.10271470993757248, -0.03309621289372444, -1.038661003112793, -0.2560526728630066, 0.7580509185791016, 1.197864055633545, -0.024928469210863113, 0.1911013126373291, -0.1447620540857315, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
277,277,277,0.0,dataset,0.0988993949995347,True,"[0.16021710634231567, 0.3001689016819, -0.5291754603385925, 1.001425862312317, -1.2159074544906616, -0.04295146465301514, 0.19319769740104675, 0.16219450533390045, -0.24407073855400085, 0.5639176964759827, 1.11440110206604, 0.25188446044921875, 0.09686849266290665, -0.15804795920848846]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.28708213567733765, 0.2563569247722626, -0.5910101532936096, -0.17101095616817474, -1.1781493425369263, -0.09914664179086685, -0.027881551533937454, -1.039889931678772, -0.2605217695236206, 0.7568081021308899, 1.1825249195098877, -0.013768323697149754, 0.16270071268081665, -0.14136084914207458, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]","[0.15021710097789764, 0.2901689112186432, -0.5391754508018494, 0.9914258718490601, -1.2059074640274048, -0.05295146256685257, 0.18319769203662872, 0.15219449996948242, -0.2540707290172577, 0.5739176869392395, 1.1244010925292969, 0.24188445508480072, 0.10686849057674408, -0.14804795384407043]","[286.0, 0.2999999523162842, 0.30000001192092896, 0.20000004768371582, 0.10000038146972656, 885.0]","[0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.9000000953674316, 0.800000011920929, 453.0]","[-0.1964094638824463, 0.2897186577320099, -0.631808340549469, 0.13810621201992035, -1.161607027053833, -0.009155947715044022, 0.05318599194288254, -0.8610665798187256, -0.2965017259120941, 0.7487504482269287, 1.180314302444458, -0.052562810480594635, 0.2549164593219757, -0.12205933034420013, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.4950000047683716, 0.4729999899864197, 0.4580000042915344, 0.4390000104904175, 0.6679999828338623, 0.0]","[-0.28708213567733765, 0.2563569247722626, -0.5910101532936096, -0.17101095616817474, -1.1781493425369263, -0.09914664179086685, -0.027881551533937454, -1.039889931678772, -0.2605217695236206, 0.7568081021308899, 1.1825249195098877, -0.013768323697149754, 0.16270071268081665, -0.14136084914207458, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
